employee_id,employee_number,first_name,last_name,email,phone,gender,date_of_birth,job_id,department,grade_code,manager_id,location_city,location_country,employment_status,employment_type,hire_date,termination_date,current_salary,currency
EMP0756,E100756,Ella,Johnson,ella.johnson756@corp.example.com,+1-363-742-4694,prefer_not_to_say,1975-07-14,JOB0756,Sales,G11,EMP0402,Austin,US,retired,intern,2024-03-28,,192787.21,USD
EMP0757,E100757,Chloe,Davis,chloe.davis757@corp.example.com,+1-870-895-1795,non_binary,1993-06-04,JOB0757,Finance,G12,EMP0308,Atlanta,US,active,full_time,2018-11-24,,204482.98,USD
EMP0758,E100758,Jackson,Lee,jackson.lee758@corp.example.com,+1-620-614-6659,female,1973-04-13,JOB0758,HR,G05,EMP0233,Seattle,US,active,contract,2020-10-17,,112399.50,USD
EMP0759,E100759,Sebastian,Perez,sebastian.perez759@corp.example.com,+1-284-621-8853,non_binary,1995-09-06,JOB0759,Data,G06,EMP0610,Bengaluru,IN,active,intern,2021-02-17,,37452.53,INR
EMP0760,E100760,Oliver,Johnson,oliver.johnson760@corp.example.com,+1-447-599-5237,male,1996-09-14,JOB0760,Operations,G03,EMP0511,London,UK,retired,contract,2023-03-27,,77096.89,GBP
EMP0761,E100761,Emily,Chen,emily.chen761@corp.example.com,+1-246-770-1374,female,1983-02-26,JOB0761,Operations,G07,EMP0023,Seattle,US,active,part_time,2015-09-16,,135168.14,USD
EMP0762,E100762,Fatima,Taylor,fatima.taylor762@corp.example.com,+1-342-395-6534,male,2004-09-21,JOB0762,Security,G08,EMP0730,Toronto,CA,on_leave,full_time,2018-01-06,,132597.91,USD
EMP0763,E100763,Noah,Lee,noah.lee763@corp.example.com,+1-897-271-9189,non_binary,1982-05-02,JOB0763,Data,G01,EMP0720,Seattle,US,active,part_time,2017-11-08,,60106.25,USD
EMP0764,E100764,Lucas,Wilson,lucas.wilson764@corp.example.com,+1-236-434-9582,non_binary,1979-10-20,JOB0764,Security,G01,EMP0824,Dallas,US,active,contract,2023-06-24,,61332.38,USD
EMP0765,E100765,Fatima,Costa,fatima.costa765@corp.example.com,+1-757-694-7032,non_binary,1987-05-20,JOB0765,Security,G12,EMP0441,Dallas,US,on_leave,contract,2026-04-21,,203167.51,USD
EMP0766,E100766,Isabella,Robinson,isabella.robinson766@corp.example.com,+1-240-537-3988,prefer_not_to_say,1980-11-08,JOB0766,Security,G04,EMP0714,Chicago,US,on_leave,intern,2017-12-09,,100430.85,USD
EMP0767,E100767,Yuki,Silva,yuki.silva767@corp.example.com,+1-552-306-4931,prefer_not_to_say,1976-09-17,JOB0767,Facilities,G08,EMP0462,Chicago,US,terminated,full_time,2022-04-03,2023-05-24,150942.01,USD
EMP0768,E100768,Sophia,Walker,sophia.walker768@corp.example.com,+1-926-944-5330,female,2002-06-17,JOB0768,Facilities,G06,EMP0910,Toronto,CA,terminated,part_time,2016-08-15,2019-05-08,107220.80,USD
EMP0769,E100769,Aria,Sanchez,aria.sanchez769@corp.example.com,+1-305-205-5971,prefer_not_to_say,1973-01-19,JOB0769,Finance,G09,EMP0878,Seattle,US,active,full_time,2021-04-22,,165848.47,USD
EMP0770,E100770,Riley,Costa,riley.costa770@corp.example.com,+1-680-583-7776,male,1973-01-14,JOB0770,Finance,G01,EMP0552,Toronto,CA,on_leave,full_time,2024-03-23,,52321.73,USD
EMP0771,E100771,Logan,Rodriguez,logan.rodriguez771@corp.example.com,+1-446-660-7691,male,1994-07-11,JOB0771,Operations,G10,EMP0002,Toronto,CA,active,part_time,2020-11-22,,154712.09,USD
EMP0772,E100772,Jackson,Nguyen,jackson.nguyen772@corp.example.com,+1-725-636-3585,prefer_not_to_say,1975-05-17,JOB0772,Security,G11,EMP0840,Toronto,CA,active,intern,2024-09-22,,168311.62,USD
EMP0773,E100773,Jackson,Lopez,jackson.lopez773@corp.example.com,+1-391-797-1891,prefer_not_to_say,1965-01-18,JOB0773,Security,G01,EMP0418,Toronto,CA,active,full_time,2025-10-29,,53264.58,USD
EMP0774,E100774,Aiden,Nguyen,aiden.nguyen774@corp.example.com,+1-749-544-7381,female,1976-08-30,JOB0774,Customer Success,G09,EMP0905,Seattle,US,terminated,full_time,2014-01-23,2014-11-18,162355.94,USD
EMP0775,E100775,Owen,Martinez,owen.martinez775@corp.example.com,+1-893-324-8287,female,1973-11-25,JOB0775,Product,G07,EMP0744,Bengaluru,IN,retired,part_time,2026-01-31,,41879.03,INR
EMP0776,E100776,Priya,Costa,priya.costa776@corp.example.com,+1-250-916-2825,non_binary,1997-05-31,JOB0776,Finance,G08,EMP0819,London,UK,active,intern,2019-04-20,,136456.47,GBP
EMP0777,E100777,Elijah,Miller,elijah.miller777@corp.example.com,+1-927-459-3686,female,1979-09-10,JOB0777,HR,G04,EMP0041,Austin,US,on_leave,contract,2020-04-21,,100759.13,USD
EMP0778,E100778,Yuki,Patel,yuki.patel778@corp.example.com,+1-278-748-4538,female,1968-08-05,JOB0778,IT,G08,EMP0446,Bengaluru,IN,terminated,full_time,2022-09-29,2023-02-15,45357.48,INR
EMP0779,E100779,Ananya,Davis,ananya.davis779@corp.example.com,+1-498-220-5112,female,1993-01-24,JOB0779,Facilities,G11,EMP0507,Chicago,US,on_leave,intern,2017-12-30,,189479.66,USD
EMP0780,E100780,Ava,Nguyen,ava.nguyen780@corp.example.com,+1-459-509-5040,non_binary,1983-01-03,JOB0780,Marketing,G06,EMP0173,Denver,US,terminated,contract,2026-03-03,2026-06-07,122018.19,USD
EMP0781,E100781,Yuki,Anderson,yuki.anderson781@corp.example.com,+1-233-728-7428,non_binary,1989-12-20,JOB0781,Data,G11,EMP0227,Austin,US,active,full_time,2019-09-15,,187763.29,USD
EMP0782,E100782,Sofia,Khan,sofia.khan782@corp.example.com,+1-424-681-8465,prefer_not_to_say,1970-06-13,JOB0782,Product,G04,EMP0743,Seattle,US,active,intern,2014-04-29,,99829.07,USD
EMP0783,E100783,Aria,Ramirez,aria.ramirez783@corp.example.com,+1-266-985-2229,non_binary,1995-02-28,JOB0783,Customer Success,G03,EMP0111,Austin,US,on_leave,full_time,2025-05-09,,87051.78,USD
EMP0784,E100784,Isabella,Johnson,isabella.johnson784@corp.example.com,+1-754-345-7177,male,1984-09-25,JOB0784,Security,G12,EMP0948,Chicago,US,terminated,intern,2015-11-12,2021-06-05,201732.28,USD
EMP0785,E100785,Arjun,Garcia,arjun.garcia785@corp.example.com,+1-991-877-4180,female,2001-05-23,JOB0785,IT,G11,EMP0405,London,UK,on_leave,intern,2020-06-09,,174035.87,GBP
EMP0786,E100786,Elijah,Harris,elijah.harris786@corp.example.com,+1-720-820-9196,male,1977-10-07,JOB0786,HR,G06,EMP0625,Chicago,US,active,part_time,2014-09-17,,124560.77,USD
EMP0787,E100787,Ethan,Thompson,ethan.thompson787@corp.example.com,+1-751-417-3492,prefer_not_to_say,1971-03-02,JOB0787,Operations,G10,EMP0909,New York,US,on_leave,part_time,2018-01-02,,177907.29,USD
EMP0788,E100788,Elena,Costa,elena.costa788@corp.example.com,+1-913-587-2492,male,1977-02-28,JOB0788,Finance,G05,EMP0391,Seattle,US,active,part_time,2015-08-26,,109403.26,USD
EMP0789,E100789,Chloe,Walker,chloe.walker789@corp.example.com,+1-840-294-9851,male,1982-12-23,JOB0789,Finance,G02,EMP0516,Hyderabad,IN,active,contract,2023-03-04,,21394.29,INR
EMP0790,E100790,Mateo,Perez,mateo.perez790@corp.example.com,+1-527-768-2161,non_binary,1966-12-17,JOB0790,Security,G10,EMP0525,Atlanta,US,retired,full_time,2015-04-07,,178457.49,USD
EMP0791,E100791,Lily,Garcia,lily.garcia791@corp.example.com,+1-771-534-8114,male,1967-01-27,JOB0791,Data,G02,EMP0809,Seattle,US,active,full_time,2017-02-18,,68290.74,USD
EMP0792,E100792,Aria,Moore,aria.moore792@corp.example.com,+1-311-913-1097,prefer_not_to_say,1992-12-22,JOB0792,Engineering,G02,EMP0631,San Francisco,US,retired,intern,2025-05-23,,71853.64,USD
EMP0793,E100793,Ava,Chen,ava.chen793@corp.example.com,+1-741-350-4267,male,1975-11-27,JOB0793,HR,G07,EMP0841,Seattle,US,on_leave,contract,2016-03-26,,139869.65,USD
EMP0794,E100794,Emily,Thomas,emily.thomas794@corp.example.com,+1-351-575-7756,female,1981-03-03,JOB0794,Finance,G04,EMP0644,Dallas,US,active,part_time,2023-08-25,,94586.62,USD
EMP0795,E100795,Alexander,Smith,alexander.smith795@corp.example.com,+1-923-979-7235,non_binary,1982-12-02,JOB0795,Supply Chain,G10,EMP0247,Bengaluru,IN,on_leave,part_time,2022-01-19,,54633.61,INR
EMP0796,E100796,Ava,Costa,ava.costa796@corp.example.com,+1-524-515-4243,non_binary,1993-11-21,JOB0796,Customer Success,G08,EMP0396,Chicago,US,retired,contract,2025-06-26,,152078.76,USD
EMP0797,E100797,Jack,Ramirez,jack.ramirez797@corp.example.com,+1-747-366-1938,prefer_not_to_say,1983-04-29,JOB0797,Security,G12,EMP0875,Chicago,US,terminated,intern,2017-03-18,2018-11-22,203527.12,USD
EMP0798,E100798,Ethan,Miller,ethan.miller798@corp.example.com,+1-964-710-2159,male,1984-05-06,JOB0798,Customer Success,G12,EMP0002,Seattle,US,on_leave,intern,2018-08-16,,201120.94,USD
EMP0799,E100799,Jacob,Thompson,jacob.thompson799@corp.example.com,+1-656-539-8971,non_binary,2004-11-06,JOB0799,Operations,G12,EMP0805,Seattle,US,retired,contract,2016-07-11,,206522.19,USD
EMP0800,E100800,Daniel,Nguyen,daniel.nguyen800@corp.example.com,+1-598-698-7965,female,1991-05-13,JOB0800,Product,G08,EMP0698,San Francisco,US,retired,full_time,2025-11-06,,151442.16,USD
EMP0801,E100801,Ella,Harris,ella.harris801@corp.example.com,+1-697-377-4295,prefer_not_to_say,2002-11-18,JOB0801,Finance,G02,EMP0618,Bengaluru,IN,retired,part_time,2015-09-02,,21372.42,INR
EMP0802,E100802,Omar,Johnson,omar.johnson802@corp.example.com,+1-837-360-9771,non_binary,1978-07-26,JOB0802,Engineering,G08,EMP0861,London,UK,retired,full_time,2016-04-22,,135612.63,GBP
EMP0803,E100803,Ananya,Lewis,ananya.lewis803@corp.example.com,+1-696-812-6911,male,1999-07-19,JOB0803,Legal,G02,EMP0355,London,UK,active,full_time,2017-04-29,,65958.36,GBP
EMP0804,E100804,Elijah,Ali,elijah.ali804@corp.example.com,+1-956-287-5685,prefer_not_to_say,1988-02-02,JOB0804,Data,G02,EMP0124,San Francisco,US,active,intern,2014-07-23,,73713.48,USD
EMP0805,E100805,Oliver,Lee,oliver.lee805@corp.example.com,+1-315-946-4553,prefer_not_to_say,1995-10-17,JOB0805,Finance,G03,EMP0830,London,UK,retired,intern,2019-10-29,,74195.13,GBP
EMP0806,E100806,Arjun,Robinson,arjun.robinson806@corp.example.com,+1-958-853-6109,non_binary,1970-02-04,JOB0806,Finance,G09,EMP0055,Seattle,US,active,full_time,2025-08-17,,166606.14,USD
EMP0807,E100807,Arjun,Moore,arjun.moore807@corp.example.com,+1-674-612-8493,female,1988-05-01,JOB0807,Security,G03,EMP0152,Dallas,US,on_leave,contract,2016-03-28,,87564.54,USD
EMP0808,E100808,Priya,White,priya.white808@corp.example.com,+1-630-289-5344,non_binary,1999-08-27,JOB0808,Security,G03,EMP0855,Bengaluru,IN,terminated,full_time,2014-01-16,2026-02-03,24817.18,INR
EMP0809,E100809,Ananya,Nguyen,ananya.nguyen809@corp.example.com,+1-765-682-7307,female,1967-06-13,JOB0809,Engineering,G03,EMP0581,Denver,US,active,contract,2019-07-03,,83643.16,USD
EMP0810,E100810,Noah,Hernandez,noah.hernandez810@corp.example.com,+1-360-965-2590,non_binary,2000-05-21,JOB0810,Data,G09,EMP0097,New York,US,active,contract,2025-03-15,,163323.20,USD
EMP0811,E100811,Logan,Costa,logan.costa811@corp.example.com,+1-828-546-2904,male,1968-01-26,JOB0811,Product,G07,EMP0420,London,UK,terminated,contract,2023-09-02,2025-09-02,125286.75,GBP
EMP0812,E100812,Lily,Thomas,lily.thomas812@corp.example.com,+1-729-893-8437,non_binary,2001-06-17,JOB0812,Legal,G09,EMP0055,Seattle,US,terminated,full_time,2025-05-05,2025-11-08,162142.80,USD
EMP0813,E100813,Wei,Thompson,wei.thompson813@corp.example.com,+1-323-768-3386,prefer_not_to_say,1978-11-22,JOB0813,Facilities,G05,EMP0161,San Francisco,US,active,intern,2022-12-23,,114259.75,USD
EMP0814,E100814,Daniel,Ali,daniel.ali814@corp.example.com,+1-369-610-6833,female,1990-09-03,JOB0814,Customer Success,G02,EMP0923,Denver,US,active,full_time,2019-10-28,,68154.12,USD
EMP0815,E100815,Ananya,Kim,ananya.kim815@corp.example.com,+1-671-915-7729,non_binary,1971-12-07,JOB0815,HR,G04,EMP0182,Dallas,US,active,full_time,2014-11-17,,100105.97,USD
EMP0816,E100816,Liam,Johnson,liam.johnson816@corp.example.com,+1-326-880-2193,female,1979-02-10,JOB0816,Sales,G07,EMP0628,Denver,US,active,intern,2017-11-06,,135322.64,USD
EMP0817,E100817,Aria,Harris,aria.harris817@corp.example.com,+1-456-579-8285,prefer_not_to_say,1991-05-06,JOB0817,Engineering,G10,EMP0087,San Francisco,US,retired,full_time,2022-01-29,,178132.87,USD
EMP0818,E100818,Noah,Khan,noah.khan818@corp.example.com,+1-730-518-7147,prefer_not_to_say,2002-04-02,JOB0818,IT,G09,EMP0577,Toronto,CA,retired,full_time,2019-03-16,,141195.15,USD
EMP0819,E100819,Ella,Miller,ella.miller819@corp.example.com,+1-840-265-7910,female,1969-01-15,JOB0819,HR,G10,EMP0364,Seattle,US,on_leave,intern,2021-10-05,,177600.04,USD
EMP0820,E100820,Oliver,Taylor,oliver.taylor820@corp.example.com,+1-574-637-6462,male,1985-08-30,JOB0820,Customer Success,G04,EMP0314,Toronto,CA,active,full_time,2020-01-13,,85448.55,USD
EMP0821,E100821,Lily,Williams,lily.williams821@corp.example.com,+1-439-243-9409,prefer_not_to_say,2000-12-14,JOB0821,Finance,G03,EMP0752,Hyderabad,IN,active,part_time,2015-07-11,,25412.68,INR
EMP0822,E100822,Henry,Patel,henry.patel822@corp.example.com,+1-665-817-4011,female,2003-03-18,JOB0822,Customer Success,G08,EMP0312,London,UK,retired,full_time,2022-10-06,,136896.50,GBP
EMP0823,E100823,Riley,Miller,riley.miller823@corp.example.com,+1-728-442-1946,prefer_not_to_say,1979-08-18,JOB0823,IT,G04,EMP0514,Atlanta,US,active,full_time,2016-07-16,,94509.11,USD
EMP0824,E100824,Riley,Silva,riley.silva824@corp.example.com,+1-667-641-4316,male,1969-08-04,JOB0824,HR,G11,EMP0617,London,UK,on_leave,full_time,2024-06-04,,171917.38,GBP
EMP0825,E100825,Riley,Brown,riley.brown825@corp.example.com,+1-515-811-2665,prefer_not_to_say,1987-02-23,JOB0825,IT,G02,EMP0086,New York,US,active,intern,2026-02-15,,69097.87,USD
EMP0826,E100826,Fatima,Martin,fatima.martin826@corp.example.com,+1-703-681-8920,non_binary,1997-10-25,JOB0826,Engineering,G06,EMP0194,Toronto,CA,terminated,part_time,2025-07-03,2025-12-07,105986.03,USD
EMP0827,E100827,Chloe,Walker,chloe.walker827@corp.example.com,+1-677-602-4491,male,1998-09-21,JOB0827,Customer Success,G04,EMP0543,Hyderabad,IN,active,intern,2017-08-15,,30552.63,INR
EMP0828,E100828,Scarlett,Jackson,scarlett.jackson828@corp.example.com,+1-972-772-3935,female,1995-06-07,JOB0828,Sales,G10,EMP0994,Hyderabad,IN,active,contract,2016-09-24,,54782.53,INR
EMP0829,E100829,Omar,Robinson,omar.robinson829@corp.example.com,+1-762-286-8808,prefer_not_to_say,1978-11-15,JOB0829,HR,G09,EMP0310,London,UK,active,full_time,2019-10-30,,147540.92,GBP
EMP0830,E100830,Abigail,Rodriguez,abigail.rodriguez830@corp.example.com,+1-320-331-3544,male,1982-11-22,JOB0830,Engineering,G08,EMP0303,Atlanta,US,on_leave,intern,2018-10-03,,152404.04,USD
EMP0831,E100831,Abigail,Taylor,abigail.taylor831@corp.example.com,+1-954-218-3171,non_binary,1997-04-21,JOB0831,Product,G06,EMP0134,New York,US,terminated,contract,2019-09-14,2019-12-31,121862.29,USD
EMP0832,E100832,Ava,Silva,ava.silva832@corp.example.com,+1-387-648-6988,prefer_not_to_say,1992-05-26,JOB0832,Legal,G06,EMP0513,Toronto,CA,on_leave,full_time,2022-03-12,,110809.87,USD
EMP0833,E100833,Ava,Moore,ava.moore833@corp.example.com,+1-659-587-2433,prefer_not_to_say,1975-09-19,JOB0833,Engineering,G01,EMP0895,Bengaluru,IN,retired,contract,2021-01-24,,17578.47,INR
EMP0834,E100834,Zoey,Lopez,zoey.lopez834@corp.example.com,+1-315-340-7729,male,1984-06-02,JOB0834,Finance,G02,EMP0333,Austin,US,on_leave,full_time,2025-08-19,,69288.81,USD
EMP0835,E100835,Riley,Lewis,riley.lewis835@corp.example.com,+1-488-799-7493,non_binary,1971-06-11,JOB0835,Data,G12,EMP0243,Dallas,US,active,intern,2017-12-26,,205139.93,USD
EMP0836,E100836,Arjun,Martin,arjun.martin836@corp.example.com,+1-617-506-3994,prefer_not_to_say,1985-02-16,JOB0836,Legal,G06,EMP0520,Toronto,CA,retired,intern,2022-12-14,,110076.10,USD
EMP0837,E100837,Abigail,Thomas,abigail.thomas837@corp.example.com,+1-730-273-7104,male,1972-04-30,JOB0837,Supply Chain,G06,EMP0093,Denver,US,active,intern,2014-04-02,,126365.52,USD
EMP0838,E100838,Benjamin,Robinson,benjamin.robinson838@corp.example.com,+1-813-553-4423,non_binary,1990-11-24,JOB0838,Engineering,G12,EMP0065,Bengaluru,IN,retired,part_time,2023-04-12,,61481.16,INR
EMP0839,E100839,Nora,Harris,nora.harris839@corp.example.com,+1-812-459-4062,prefer_not_to_say,1981-11-01,JOB0839,Supply Chain,G12,EMP0857,Hyderabad,IN,on_leave,contract,2015-02-03,,61998.13,INR
EMP0840,E100840,Jack,Perez,jack.perez840@corp.example.com,+1-690-590-3732,prefer_not_to_say,1971-04-18,JOB0840,Sales,G03,EMP0263,New York,US,on_leave,intern,2019-09-28,,83240.67,USD
EMP0841,E100841,Daniel,Ramirez,daniel.ramirez841@corp.example.com,+1-895-348-5801,male,1977-03-07,JOB0841,Supply Chain,G01,EMP0001,Austin,US,active,intern,2023-10-18,,55765.38,USD
EMP0842,E100842,Logan,Walker,logan.walker842@corp.example.com,+1-979-852-2065,non_binary,1970-12-11,JOB0842,Supply Chain,G06,EMP0101,Austin,US,active,part_time,2022-06-06,,121234.40,USD
EMP0843,E100843,Jacob,Jones,jacob.jones843@corp.example.com,+1-408-313-5000,male,1972-03-29,JOB0843,IT,G07,EMP0585,San Francisco,US,retired,intern,2016-01-10,,135174.22,USD
EMP0844,E100844,Michael,Jackson,michael.jackson844@corp.example.com,+1-497-408-3416,male,1981-11-09,JOB0844,Supply Chain,G06,EMP0085,Atlanta,US,retired,intern,2016-10-17,,124951.88,USD
EMP0845,E100845,Oliver,White,oliver.white845@corp.example.com,+1-636-710-5992,non_binary,1968-07-12,JOB0845,Legal,G02,EMP0591,Seattle,US,terminated,full_time,2020-05-01,2021-04-15,73621.58,USD
EMP0846,E100846,Daniel,Hernandez,daniel.hernandez846@corp.example.com,+1-992-509-9043,male,1998-12-06,JOB0846,Operations,G12,EMP0789,Atlanta,US,retired,full_time,2022-09-15,,201559.32,USD
EMP0847,E100847,Oliver,Rodriguez,oliver.rodriguez847@corp.example.com,+1-234-251-5955,non_binary,1987-06-16,JOB0847,Facilities,G04,EMP0733,New York,US,active,full_time,2024-05-13,,97276.99,USD
EMP0848,E100848,Priya,Costa,priya.costa848@corp.example.com,+1-486-347-2829,non_binary,1991-06-05,JOB0848,Sales,G04,EMP0513,Denver,US,active,full_time,2019-01-22,,100272.78,USD
EMP0849,E100849,Riley,Sanchez,riley.sanchez849@corp.example.com,+1-688-756-3411,female,2004-12-17,JOB0849,Operations,G04,EMP0337,Seattle,US,on_leave,intern,2020-07-17,,99327.84,USD
EMP0850,E100850,Riley,Chen,riley.chen850@corp.example.com,+1-663-341-3691,prefer_not_to_say,1998-07-29,JOB0850,Finance,G05,EMP0977,Hyderabad,IN,active,intern,2017-04-18,,34268.35,INR
EMP0851,E100851,Alexander,Rodriguez,alexander.rodriguez851@corp.example.com,+1-267-824-4186,male,1999-03-02,JOB0851,Finance,G01,EMP0537,New York,US,retired,full_time,2016-12-07,,59149.05,USD
EMP0852,E100852,Riley,Robinson,riley.robinson852@corp.example.com,+1-766-580-2875,female,1983-03-21,JOB0852,Data,G06,EMP0359,Dallas,US,terminated,part_time,2022-03-29,2024-08-05,124024.61,USD
EMP0853,E100853,Ananya,Davis,ananya.davis853@corp.example.com,+1-413-923-1094,male,1974-06-29,JOB0853,Sales,G09,EMP0687,London,UK,active,intern,2020-12-24,,147902.66,GBP
EMP0854,E100854,Scarlett,Anderson,scarlett.anderson854@corp.example.com,+1-740-406-9737,non_binary,1976-08-25,JOB0854,Legal,G04,EMP0722,Dallas,US,active,contract,2014-11-28,,94464.50,USD
EMP0855,E100855,Elena,Williams,elena.williams855@corp.example.com,+1-228-339-8860,female,1972-03-17,JOB0855,HR,G05,EMP0683,New York,US,retired,contract,2018-01-27,,109909.57,USD
EMP0856,E100856,Noah,Murphy,noah.murphy856@corp.example.com,+1-322-659-2736,female,1982-03-21,JOB0856,Finance,G11,EMP0302,Toronto,CA,terminated,intern,2018-08-11,2023-05-10,168082.13,USD
EMP0857,E100857,Omar,Costa,omar.costa857@corp.example.com,+1-938-391-4483,male,1974-02-20,JOB0857,HR,G09,EMP0760,Toronto,CA,active,intern,2025-07-23,,144662.92,USD
EMP0858,E100858,Priya,Sanchez,priya.sanchez858@corp.example.com,+1-711-569-2212,prefer_not_to_say,1999-12-17,JOB0858,Security,G05,EMP0277,Hyderabad,IN,active,intern,2026-05-05,,32979.46,INR
EMP0859,E100859,Emma,Clark,emma.clark859@corp.example.com,+1-701-916-8451,male,1982-08-17,JOB0859,Security,G04,EMP0298,Austin,US,on_leave,intern,2018-12-19,,99273.53,USD
EMP0860,E100860,Michael,Williams,michael.williams860@corp.example.com,+1-357-663-3774,female,1986-12-24,JOB0860,Legal,G05,EMP0707,Denver,US,on_leave,intern,2021-12-13,,110705.47,USD
EMP0861,E100861,Sebastian,White,sebastian.white861@corp.example.com,+1-694-506-3916,non_binary,2001-01-30,JOB0861,Marketing,G02,EMP0434,Bengaluru,IN,active,intern,2024-10-11,,21241.94,INR
EMP0862,E100862,Noah,Thompson,noah.thompson862@corp.example.com,+1-551-990-9956,female,1977-11-05,JOB0862,Facilities,G08,EMP0331,Hyderabad,IN,on_leave,full_time,2020-07-06,,46779.47,INR
EMP0863,E100863,Sophia,Taylor,sophia.taylor863@corp.example.com,+1-200-712-3207,non_binary,1997-06-15,JOB0863,Finance,G05,EMP0653,Austin,US,retired,intern,2024-05-04,,110003.34,USD
EMP0864,E100864,Evelyn,Nguyen,evelyn.nguyen864@corp.example.com,+1-876-605-4467,prefer_not_to_say,1988-06-16,JOB0864,Customer Success,G10,EMP0169,Seattle,US,active,contract,2016-06-13,,177994.94,USD
EMP0865,E100865,Elena,Moore,elena.moore865@corp.example.com,+1-518-856-7779,female,2002-01-05,JOB0865,Finance,G02,EMP0155,Chicago,US,on_leave,part_time,2025-04-25,,71493.20,USD
EMP0866,E100866,Lucas,Thompson,lucas.thompson866@corp.example.com,+1-349-930-2489,male,1974-10-10,JOB0866,Data,G01,EMP0236,Hyderabad,IN,retired,full_time,2020-06-12,,18494.48,INR
EMP0867,E100867,Sofia,Rodriguez,sofia.rodriguez867@corp.example.com,+1-450-671-7351,male,1991-03-06,JOB0867,Finance,G01,EMP0394,London,UK,active,contract,2024-03-23,,52530.45,GBP
EMP0868,E100868,Chloe,Thompson,chloe.thompson868@corp.example.com,+1-565-981-7826,female,1980-01-27,JOB0868,Security,G04,EMP0832,Bengaluru,IN,active,intern,2023-12-17,,30206.49,INR
EMP0869,E100869,Yuki,Chen,yuki.chen869@corp.example.com,+1-347-941-1259,non_binary,1996-06-17,JOB0869,Finance,G09,EMP0197,Toronto,CA,active,part_time,2017-11-13,,144882.88,USD
EMP0870,E100870,Ananya,Thomas,ananya.thomas870@corp.example.com,+1-238-861-6673,female,1999-04-14,JOB0870,Data,G06,EMP0003,London,UK,terminated,intern,2015-04-29,2020-05-11,110691.67,GBP
EMP0871,E100871,Scarlett,Walker,scarlett.walker871@corp.example.com,+1-969-845-4993,non_binary,1992-07-20,JOB0871,Facilities,G12,EMP0996,Chicago,US,terminated,part_time,2017-02-09,2025-01-01,200878.45,USD
EMP0872,E100872,Priya,Moore,priya.moore872@corp.example.com,+1-282-683-5743,female,1980-10-21,JOB0872,Supply Chain,G05,EMP0991,Denver,US,retired,part_time,2017-10-22,,113585.38,USD
EMP0873,E100873,Lucas,Singh,lucas.singh873@corp.example.com,+1-229-864-1335,female,1969-10-17,JOB0873,HR,G12,EMP0733,Austin,US,active,contract,2025-12-30,,203816.96,USD
EMP0874,E100874,Emma,Hernandez,emma.hernandez874@corp.example.com,+1-546-440-1698,prefer_not_to_say,1994-01-12,JOB0874,Sales,G01,EMP0933,San Francisco,US,terminated,contract,2025-02-25,2025-06-27,61184.03,USD
EMP0875,E100875,Noah,Garcia,noah.garcia875@corp.example.com,+1-891-227-7539,prefer_not_to_say,1976-11-09,JOB0875,Marketing,G08,EMP0634,Denver,US,active,intern,2016-10-25,,148871.71,USD
EMP0876,E100876,Elijah,Hernandez,elijah.hernandez876@corp.example.com,+1-999-555-1447,prefer_not_to_say,1980-09-14,JOB0876,Engineering,G02,EMP0924,New York,US,retired,intern,2015-09-03,,72769.97,USD
EMP0877,E100877,Alexander,Nguyen,alexander.nguyen877@corp.example.com,+1-400-642-9970,male,1970-09-06,JOB0877,Security,G01,EMP0826,Dallas,US,active,full_time,2016-09-09,,58934.99,USD
EMP0878,E100878,Wei,Martin,wei.martin878@corp.example.com,+1-763-925-9515,female,1984-02-10,JOB0878,Engineering,G12,EMP0488,Atlanta,US,active,part_time,2016-08-13,,201378.58,USD
EMP0879,E100879,Nora,Williams,nora.williams879@corp.example.com,+1-684-747-3903,non_binary,1968-05-11,JOB0879,Product,G05,EMP0911,Toronto,CA,retired,intern,2022-11-12,,95566.66,USD
EMP0880,E100880,Emma,Lewis,emma.lewis880@corp.example.com,+1-316-513-6982,male,1982-10-16,JOB0880,Marketing,G11,EMP0767,Seattle,US,active,intern,2020-01-04,,192215.46,USD
EMP0881,E100881,Isabella,Williams,isabella.williams881@corp.example.com,+1-764-891-1863,prefer_not_to_say,2001-10-24,JOB0881,Legal,G08,EMP0680,Hyderabad,IN,retired,intern,2024-04-23,,46251.96,INR
EMP0882,E100882,Arjun,Nguyen,arjun.nguyen882@corp.example.com,+1-964-900-2188,non_binary,2001-09-05,JOB0882,Supply Chain,G06,EMP0688,Atlanta,US,active,intern,2022-01-10,,123027.77,USD
EMP0883,E100883,Lucas,Sanchez,lucas.sanchez883@corp.example.com,+1-455-275-1144,prefer_not_to_say,1981-08-24,JOB0883,HR,G01,EMP0782,New York,US,terminated,intern,2014-01-16,2015-06-01,56203.85,USD
EMP0884,E100884,Nora,Lopez,nora.lopez884@corp.example.com,+1-213-551-7433,prefer_not_to_say,1998-05-22,JOB0884,HR,G11,EMP0088,London,UK,active,contract,2022-07-14,,171182.75,GBP
EMP0885,E100885,Ananya,Thomas,ananya.thomas885@corp.example.com,+1-952-308-8588,female,1999-04-01,JOB0885,Customer Success,G10,EMP0881,Austin,US,retired,contract,2015-03-17,,178073.03,USD
