contact_id,customer_id,contact_type,contact_value,is_primary,verified_flag
CTCC669107E33,CUST100051249,Mobile Phone,+1-604-234-3758,False,True
CTC8887880541,CUST100086662,Email,rkirby@example.org,False,False
CTC54027E4000,CUST100017401,Email,robertmoore@example.net,False,True
CTC75079B2CD5,CUST100084233,Home Phone,+1-304-247-3310,False,True
CTC654CC1E28E,CUST100013655,Email,abailey@example.net,False,True
CTCDCD48983B1,CUST100089683,Email,williamwarner@example.net,False,True
CTC78C99D7E99,CUST100085676,Email,jay15@example.net,True,True
CTC3FEBE160C1,CUST100010986,Home Phone,+1-782-885-1566,False,True
CTC7EB35153A2,CUST100058100,Mobile Phone,+1-644-856-8240,False,False
CTC0DF786D560,CUST100080820,Email,bcooley@example.com,False,True
CTC56A2AC4012,CUST100092231,Email,rmartin@example.com,False,False
CTC02713489CC,CUST100027299,Mobile Phone,+1-087-838-0245,False,True
CTC9DD25EC01E,CUST100064532,Email,tinabarber@example.com,True,False
CTC4C1DF7000A,CUST100078911,Mobile Phone,+1-389-186-6762,False,True
CTCFF91E14FCB,CUST100008673,Mobile Phone,+1-442-968-0334,True,True
CTCD114C0561E,CUST100035723,Email,alester@example.com,False,True
CTC4BA212C8A1,CUST100009569,Mobile Phone,+1-753-349-5608,False,True
CTC63C752B729,CUST100098414,Home Phone,+1-447-339-6122,False,False
CTCD98CDF2C0F,CUST100068389,Email,uaguirre@example.net,False,False
CTCE265B3986A,CUST100079512,Email,sarah23@example.org,False,True
CTCC0845D60C9,CUST100074524,Email,powelltasha@example.net,True,True
CTCB86BBE7E16,CUST100079617,Email,charlene62@example.com,False,True
CTC042B1ACE13,CUST100044405,Home Phone,+1-113-761-3884,False,True
CTCD8F6489AD7,CUST100052227,Email,rachel04@example.org,True,False
CTC36845D0A7D,CUST100040135,Mailing Address,"447 Christie Path, Port Noahborough, MA 46205",False,True
CTC64766C981A,CUST100020178,Mailing Address,"066 Robert Mountain Suite 352, South Robertberg, HI 61202",True,True
CTCDB78CDDF6A,CUST100056228,Email,hperez@example.org,False,True
CTC716DD52A94,CUST100043614,Mailing Address,"4298 Thomas Estate Apt. 038, Rebeccashire, ME 88935",True,True
CTCCC8AC44061,CUST100076009,Email,jamiewhite@example.org,False,True
CTC23E4B1A5FB,CUST100094667,Mobile Phone,+1-922-793-5036,True,True
CTCE05C64B609,CUST100004287,Mobile Phone,+1-284-293-7365,True,True
CTCCB8955EB51,CUST100011005,Email,evelynpearson@example.org,True,True
CTC2BE1B3DBFA,CUST100006815,Mobile Phone,+1-955-678-6588,False,False
CTCEAC304D687,CUST100025319,Email,wcoleman@example.org,False,True
CTC7BF0DE0601,CUST100013897,Mailing Address,"164 Morrison Crossroad, North Evelyn, NE 66739",False,False
CTCAEE2EABD61,CUST100006003,Mobile Phone,+1-221-926-2034,False,True
CTC81984499CE,CUST100034201,Email,garyschwartz@example.org,False,True
CTC089466F329,CUST100093885,Email,ncaldwell@example.net,False,True
CTC70523ABC42,CUST100077260,Email,wilsondavid@example.org,True,True
CTCD35F9C1C7D,CUST100098196,Email,brandonvaughn@example.com,False,True
CTCB88A9D50A0,CUST100063543,Mailing Address,"122 Erin Ferry Apt. 621, New Jillstad, CA 37480",True,True
CTC7E870A5F38,CUST100037774,Email,allison74@example.net,False,True
CTCA614BCDB14,CUST100050141,Home Phone,+1-729-959-0984,False,True
CTC3F3E9E7AC3,CUST100053066,Mailing Address,"5089 Adams Plaza Apt. 558, North Walter, WI 32503",False,True
CTCD1779F7EC9,CUST100059122,Mobile Phone,+1-552-249-2544,False,True
CTC3FBAD620E8,CUST100085367,Email,sarah51@example.net,True,True
CTC4889511A18,CUST100074234,Email,jonathanbass@example.com,True,True
CTC267403A031,CUST100071210,Home Phone,+1-428-401-6961,True,True
CTC7A187666DE,CUST100007876,Mobile Phone,+1-417-513-5651,False,False
CTCA1EAE4A3B4,CUST100068097,Mailing Address,"420 Alexa Walks Suite 749, Brownland, OR 19046",False,True
CTCD335FA618C,CUST100033972,Email,marymills@example.net,False,True
CTC354026E2F4,CUST100027499,Email,hullgabriel@example.com,True,True
CTC4A6F46CC41,CUST100018152,Mobile Phone,+1-906-099-1763,True,True
CTCEC13AC33BA,CUST100033486,Mailing Address,"8700 Day Dam Suite 950, Sanchezside, CT 68461",False,False
CTCEC66AE1983,CUST100067104,Home Phone,+1-546-120-0787,True,True
CTC39376C0B76,CUST100010205,Mobile Phone,+1-960-490-0616,False,True
CTC3E56165203,CUST100027557,Email,hunter74@example.net,False,True
CTC57A70F7765,CUST100036707,Mobile Phone,+1-552-401-5132,False,True
CTCB176D00E23,CUST100007043,Mobile Phone,+1-624-101-6570,False,True
CTCE364517402,CUST100071659,Mailing Address,"3871 Krista Trace Apt. 903, New Adam, AZ 40774",False,True
CTC0869CB5556,CUST100015665,Mailing Address,"641 Melissa Walks, Janettown, NY 05927",False,True
CTCE10F1110A0,CUST100022661,Mobile Phone,+1-301-940-2236,False,True
CTCDD1663B92F,CUST100019587,Mailing Address,"74621 Michael Underpass, Lake Joseburgh, VI 93225",False,True
CTC8E7C0E0DBA,CUST100039142,Mailing Address,"3851 Edward Mission Apt. 994, Kellyberg, NV 37229",False,True
CTC540F9AC5A7,CUST100038278,Email,cassandramoore@example.com,False,True
CTC7C0B839C48,CUST100098608,Email,bakermichael@example.net,False,False
CTC82B1F391FD,CUST100000691,Home Phone,+1-936-795-5578,False,True
CTC90D2215BE5,CUST100017897,Email,frank49@example.net,False,True
CTCEFD67288D6,CUST100086478,Email,madeline49@example.net,True,True
CTC826A4C7CC0,CUST100020837,Home Phone,+1-908-699-6252,True,True
CTCEF470BF8D1,CUST100083595,Mobile Phone,+1-392-116-3651,True,True
CTC2B09BACE4D,CUST100019086,Mobile Phone,+1-807-426-9618,False,True
CTCE5B6C3F55A,CUST100075432,Email,adamsregina@example.com,False,False
CTCF4F7D8394D,CUST100043628,Mobile Phone,+1-673-819-0170,False,True
CTC00F7ECF74C,CUST100022245,Mailing Address,"1816 Philip Street Apt. 238, West Derek, PA 57938",False,True
CTC9AB34851BE,CUST100075496,Email,munozmichele@example.net,False,True
CTC22A9C5B041,CUST100038458,Mailing Address,"PSC 8671, Box 5320, APO AP 98323",True,False
CTC80CD532339,CUST100024184,Email,tracy75@example.net,False,False
CTC13B29EA1BA,CUST100004755,Email,katherine70@example.com,False,False
CTC4D463B1133,CUST100028762,Email,elizabethhodges@example.net,False,True
CTC65DAAFD904,CUST100081922,Email,sherryallen@example.com,False,True
CTC8B28B5D351,CUST100069883,Mobile Phone,+1-355-497-0063,True,False
CTC88B2B1344C,CUST100071388,Mobile Phone,+1-550-201-2420,False,True
CTCC9A8FED15A,CUST100020716,Email,geraldklein@example.net,True,True
CTC8CF9E00099,CUST100050165,Email,larsenvalerie@example.net,True,True
CTCB69C5E6FA8,CUST100010868,Mobile Phone,+1-402-409-9864,False,True
CTC4420F21CB3,CUST100010117,Mailing Address,"59195 Jessica Union, North Christopherchester, CT 72568",False,True
CTC2877990D75,CUST100078360,Email,lucascynthia@example.org,False,True
CTCF47DF4F953,CUST100085629,Mobile Phone,+1-860-321-1433,False,True
CTC5D6B997FEF,CUST100069966,Email,arichardson@example.net,False,False
CTC76C5BF9DB6,CUST100007687,Email,probinson@example.org,False,True
CTCE02625D94E,CUST100014291,Mobile Phone,+1-891-765-4291,False,True
CTCE1B41604BD,CUST100058159,Home Phone,+1-719-317-8235,False,True
CTCACE48A51BB,CUST100080206,Email,phamilton@example.net,False,True
CTCFFACF1CD9B,CUST100017711,Email,icontreras@example.net,False,True
CTC8FEF697E18,CUST100048217,Email,mfrazier@example.com,True,False
CTCE013B11112,CUST100004829,Mobile Phone,+1-409-944-7487,False,True
CTC165F5EB87C,CUST100019346,Email,tarachandler@example.org,True,True
CTCEA7B2452FA,CUST100095884,Email,terri14@example.org,False,False
CTC7D1D9AA3EB,CUST100088555,Email,bcoleman@example.net,False,True
CTC876BD1BAC1,CUST100036644,Email,owenkaren@example.net,True,True
CTC760CC46BBF,CUST100022653,Mobile Phone,+1-011-315-0045,False,True
CTCC7FA1E876A,CUST100019453,Email,debra40@example.org,True,False
CTCB7FE4FE29F,CUST100071855,Home Phone,+1-075-406-0138,False,True
CTCE8F320E7D5,CUST100016692,Mobile Phone,+1-656-363-7022,True,True
CTC672834E7A1,CUST100091833,Mobile Phone,+1-008-555-9548,False,True
CTCB99A90B525,CUST100052580,Home Phone,+1-323-405-0525,False,True
CTC7A293175D4,CUST100060607,Mobile Phone,+1-922-235-8796,True,True
CTCA0963F9153,CUST100063629,Mobile Phone,+1-965-707-5665,False,True
CTC048432F162,CUST100013406,Mobile Phone,+1-172-568-3031,True,True
CTC1A06C652A6,CUST100054630,Home Phone,+1-770-213-5996,False,False
CTCA345EA4CBA,CUST100036193,Email,dmorris@example.org,False,True
CTCD481AA7EDF,CUST100003182,Home Phone,+1-424-490-0099,False,True
CTC88DD35B9A4,CUST100079155,Mobile Phone,+1-947-394-1780,True,True
CTCD5C2D802FA,CUST100072161,Email,hughesmark@example.com,False,True
CTC5BCF7A7635,CUST100009402,Home Phone,+1-955-783-9073,False,True
CTC5536F83A5C,CUST100035228,Mobile Phone,+1-034-411-0569,False,False
CTC4F9CAA9BEA,CUST100094474,Home Phone,+1-130-284-3235,True,True
CTCC11F695397,CUST100063638,Mailing Address,"9389 Ruiz Via, Barkerview, RI 43270",False,True
CTCE10AC2B9B7,CUST100080702,Mobile Phone,+1-256-310-3754,False,True
CTC88BE4044D7,CUST100024370,Mobile Phone,+1-970-991-1610,True,False
CTC9FF7447A74,CUST100085364,Mailing Address,"68075 Suzanne Glen Suite 272, West Brent, DE 32885",False,True
CTC01F21F7E64,CUST100044949,Mobile Phone,+1-174-707-4115,False,True
CTC622ABA0AFD,CUST100001882,Email,robertsondebra@example.net,True,True
CTC171421AE1F,CUST100067985,Mailing Address,"89439 Mark Prairie, Powersmouth, WI 12508",False,True
CTC7C9F3DFD65,CUST100079855,Email,tharris@example.net,False,True
CTCDD6D6A3BA1,CUST100075544,Email,downsjanet@example.com,False,True
CTC7FF2925B35,CUST100002465,Email,julieballard@example.org,False,True
CTC00EAFC017B,CUST100040278,Mobile Phone,+1-000-667-5699,False,True
CTC14FF3DC681,CUST100015207,Mobile Phone,+1-461-486-4020,False,False
CTC39CB2A5B34,CUST100001173,Mailing Address,"493 Craig Pass, North Scott, CA 86849",True,True
CTCB2E2ACB7A4,CUST100044721,Home Phone,+1-973-145-0383,False,True
CTC03C181ECBA,CUST100077217,Home Phone,+1-334-324-9020,False,True
CTC0790FDEDDB,CUST100051625,Email,frenchchristina@example.com,False,True
CTC2D94BA7D2A,CUST100083203,Email,summerswendy@example.org,True,True
CTCBDE5B1CD50,CUST100013173,Mailing Address,"Unit 8918 Box 0116, DPO AP 63889",False,True
CTC83DD327CAC,CUST100018757,Home Phone,+1-285-973-7840,False,True
CTCD802F36DF4,CUST100010719,Email,greenjeremy@example.net,False,True
CTCBDBBBCA263,CUST100060559,Email,powersashley@example.net,False,True
CTC905927EB27,CUST100032234,Mobile Phone,+1-445-045-2404,True,True
CTCFF5EBBA402,CUST100063368,Mailing Address,"00981 David Junction, Martinezport, NV 38092",False,True
CTCAF861122F8,CUST100063047,Email,hillgloria@example.com,False,True
CTCE6C89D1D00,CUST100070808,Mobile Phone,+1-356-889-7053,False,True
CTC27B9927A2A,CUST100082270,Home Phone,+1-886-788-2184,False,True
CTCCDABFD2756,CUST100084587,Mailing Address,"72767 Rebecca Field, Millerburgh, CA 04743",False,True
CTCD184E69626,CUST100035859,Home Phone,+1-721-272-8567,False,False
CTC6D3EDA0E41,CUST100037758,Mobile Phone,+1-894-357-2574,False,True
CTCD7E7161F0F,CUST100010059,Mobile Phone,+1-646-848-6634,False,True
CTC71D70F8C8C,CUST100087534,Mobile Phone,+1-743-384-6789,True,False
CTCF76AF0B4AA,CUST100001807,Email,zpeters@example.net,False,True
CTC3B5F8E9583,CUST100063861,Email,perkinsthomas@example.org,False,True
CTC02B2AB4AC5,CUST100074392,Mobile Phone,+1-934-739-1381,False,True
CTC3BE05A0550,CUST100068696,Mobile Phone,+1-671-278-4133,False,True
CTC6AC7DCBBC4,CUST100067659,Email,longrachel@example.com,True,False
CTC30511A2C3F,CUST100021764,Mailing Address,"77289 Connie Unions, Kathrynborough, UT 57477",True,True
CTCC3EA9B5C54,CUST100070312,Home Phone,+1-013-087-7842,True,False
CTC9A76BE5D63,CUST100040283,Home Phone,+1-501-283-8739,False,True
CTCDB800E4EF5,CUST100067414,Mobile Phone,+1-318-231-7478,False,True
CTCFFCBEC8EBB,CUST100080832,Mobile Phone,+1-961-680-4745,False,True
CTC9F10E27B7C,CUST100094960,Mobile Phone,+1-050-835-5278,False,True
CTCFAA4AB2057,CUST100021486,Mobile Phone,+1-169-088-0780,False,True
CTCD09F34CF2C,CUST100032804,Mobile Phone,+1-123-471-8640,False,True
CTC2137F74E5B,CUST100091876,Mobile Phone,+1-517-420-4476,True,False
CTCD65FD93527,CUST100074420,Email,ganderson@example.net,True,True
CTC9E8DADBDDE,CUST100047835,Email,mferrell@example.net,False,False
CTC07218FEF44,CUST100020566,Mobile Phone,+1-297-799-7638,False,True
CTC60E6417F1C,CUST100091527,Email,kari95@example.com,False,True
CTC236CB62902,CUST100060229,Email,angelaharris@example.org,False,True
CTC85DBF1728D,CUST100024322,Mobile Phone,+1-442-608-6393,False,True
CTC118DEFDCFA,CUST100004496,Mailing Address,"1845 White Row Suite 307, Travismouth, PA 20369",False,True
CTCBE3717C458,CUST100086414,Mobile Phone,+1-387-895-9694,True,True
CTCFC7984FABB,CUST100069910,Mobile Phone,+1-040-769-1066,False,True
CTCE71A3A5A3F,CUST100020460,Mobile Phone,+1-800-128-0789,False,False
CTC5D4AB30FDA,CUST100008396,Home Phone,+1-304-783-6826,True,True
CTC90874AF88A,CUST100091922,Email,crystal59@example.net,False,True
CTC5ACBCDF41D,CUST100003515,Email,franciscobeard@example.net,True,True
CTCC90564E66C,CUST100013651,Home Phone,+1-640-295-4803,False,True
CTC1611783793,CUST100067346,Mailing Address,"363 William Light, Rhodesfurt, TX 35727",False,False
CTC92BB465B47,CUST100055604,Email,deborah55@example.com,False,True
CTC74F2F8FFB2,CUST100023522,Email,jason61@example.com,False,False
CTC4024D4DAB7,CUST100004256,Mobile Phone,+1-804-624-7325,False,False
CTCA31637AB84,CUST100041717,Email,kdonovan@example.com,False,False
CTC71C5560473,CUST100070757,Email,xbarnes@example.net,False,True
CTCFD84F7981E,CUST100066486,Email,blakecourtney@example.com,False,True
CTC4DFFD2CD68,CUST100094001,Email,stevenjohnson@example.org,False,True
CTC49717F5BF5,CUST100045530,Email,ndecker@example.net,False,False
CTCF9C2E2A096,CUST100036656,Home Phone,+1-049-934-4817,True,True
CTC8807125AB2,CUST100016513,Mobile Phone,+1-167-974-7299,False,True
CTC6CB6EE26F0,CUST100087878,Mobile Phone,+1-210-843-1171,False,True
CTC121704F4BA,CUST100031503,Email,rogersjim@example.net,True,True
CTCC24A721CE9,CUST100053357,Home Phone,+1-309-242-9614,False,True
CTCD72F5463B5,CUST100070740,Home Phone,+1-284-619-4054,False,True
CTC918C86F1C2,CUST100098265,Mobile Phone,+1-088-187-7811,True,False
CTC9E4A021986,CUST100044680,Mobile Phone,+1-967-225-3657,False,True
CTC98A165CBB7,CUST100026249,Mobile Phone,+1-447-111-5865,False,False
CTC5F926DE87C,CUST100053868,Mobile Phone,+1-460-387-5344,False,True
CTCBCCD9F78D6,CUST100072913,Mobile Phone,+1-031-600-0780,False,True
CTC4CD7B2AFF3,CUST100083883,Mobile Phone,+1-211-802-9040,True,True
CTCC0C8B6D147,CUST100024986,Email,mooreryan@example.net,False,True
CTCADE219A1DB,CUST100047792,Email,amy14@example.com,False,True
CTCFA3E804E22,CUST100054883,Home Phone,+1-108-536-1756,False,True
CTCC8E03C0AEB,CUST100046333,Email,meghanmaynard@example.org,False,False
CTC5CB900D21B,CUST100040687,Mailing Address,"63992 Patricia Port Apt. 172, Andersonburgh, IA 44975",False,True
CTC1F929F064C,CUST100042401,Mobile Phone,+1-747-512-9397,False,False
CTC79BAF82A5D,CUST100051106,Home Phone,+1-723-599-2773,True,True
CTC368BCF97CC,CUST100059567,Mobile Phone,+1-508-567-2676,False,True
CTC187684488F,CUST100093994,Mobile Phone,+1-776-996-6527,False,True
CTC5C7818CE62,CUST100030794,Mailing Address,"8462 Rose Club, West Sharonland, GA 91133",False,True
CTCB7F4297BE5,CUST100060318,Home Phone,+1-863-447-7376,False,True
CTC8723B45FB8,CUST100074111,Mailing Address,"30497 Harris Pines, Yolandamouth, MH 72669",True,True
CTC1384181F89,CUST100031551,Email,whitedylan@example.org,False,True
CTC2468184105,CUST100070860,Email,victoriadean@example.org,True,True
CTCB6FBBDEA65,CUST100071707,Mobile Phone,+1-957-355-8762,True,True
CTC6782A84BBC,CUST100076194,Mailing Address,"7332 Todd Union Apt. 578, Perezton, MH 04147",False,False
CTC9E244D4E57,CUST100068549,Mobile Phone,+1-251-654-1167,True,True
CTC7406E2ADCF,CUST100031176,Email,afleming@example.com,True,True
CTC7AB89C64F2,CUST100071616,Mobile Phone,+1-642-419-8266,False,False
CTCC4325E14E1,CUST100058238,Email,pittmanshaun@example.com,False,False
CTC858FF29453,CUST100046027,Email,christinaharris@example.com,False,True
CTC63365A7AF5,CUST100038987,Mobile Phone,+1-442-611-3808,False,True
CTCEADBFE70B0,CUST100033804,Email,vyang@example.org,True,True
CTC880E83AEDC,CUST100036649,Mobile Phone,+1-724-276-6432,False,True
CTC157CF94A41,CUST100027095,Home Phone,+1-708-815-6325,True,True
CTC7ABFDF7D7B,CUST100032839,Email,amber68@example.org,False,True
CTCE91F839E9A,CUST100001896,Mobile Phone,+1-124-512-9903,False,True
CTC40C046DF02,CUST100040394,Email,cherylperkins@example.org,False,True
CTC7EB493C1EF,CUST100061579,Home Phone,+1-736-921-6859,False,True
CTCF38290B78B,CUST100052819,Mobile Phone,+1-875-554-2448,False,True
CTC75150AB854,CUST100089858,Email,dennis54@example.com,True,True
CTC9BEFA71BF1,CUST100029626,Email,mirandabaker@example.org,False,True
CTC0C07333489,CUST100090657,Mobile Phone,+1-739-402-2176,False,True
CTC7449BB3F93,CUST100012615,Email,kimberly99@example.org,False,True
CTCF1FB525140,CUST100089793,Email,ryanwolf@example.org,False,True
CTCA417BDA960,CUST100075457,Email,ericlee@example.org,True,True
CTC1AD8F05BBF,CUST100012419,Email,jkelly@example.com,False,True
CTC95C27CBDB4,CUST100064360,Mailing Address,"8841 Mary Crest Suite 428, Jaredland, AS 12228",False,True
CTC247EDF1496,CUST100021872,Email,reynoldsrandy@example.net,False,True
CTCDC1752FC73,CUST100053671,Email,amber85@example.com,True,True
CTCAE5A2BC186,CUST100060922,Mailing Address,"93741 Matthew Forge, North Kristin, FL 70483",True,True
CTCE2D4DF53DD,CUST100033147,Mobile Phone,+1-797-084-4231,False,True
CTCDEE7FE5BDD,CUST100023150,Mobile Phone,+1-154-891-2760,False,True
CTC6FA5F0279C,CUST100050331,Home Phone,+1-881-873-5627,False,False
CTC5BD8533823,CUST100001075,Mobile Phone,+1-035-362-5523,True,True
CTC37DA4FC3D0,CUST100007557,Mobile Phone,+1-899-518-9503,False,True
CTC3746F7EC10,CUST100011507,Home Phone,+1-479-228-4460,True,True
CTCE3BA772612,CUST100072551,Email,jeromeacevedo@example.com,False,True
CTC3DA424DD13,CUST100049822,Mobile Phone,+1-632-131-8363,False,True
CTC1BBC46E8CD,CUST100086856,Mobile Phone,+1-247-356-9105,True,True
CTC30A41F451D,CUST100064812,Mobile Phone,+1-748-749-5882,False,True
CTCE1D17D5B2F,CUST100067952,Mailing Address,"099 Flores Stravenue Apt. 009, New Julia, MD 88030",True,True
CTCDDBEC02FE7,CUST100021063,Mobile Phone,+1-627-026-0337,True,True
CTC45321A8ED8,CUST100024710,Home Phone,+1-625-459-0714,False,True
CTCCBB06041C0,CUST100023984,Mobile Phone,+1-421-834-6904,True,True
CTC101DC4CB6F,CUST100002964,Mobile Phone,+1-649-834-5018,True,True
CTCE33DB7D54D,CUST100060020,Mailing Address,"Unit 6891 Box 4549, DPO AE 99382",False,True
CTC16009B4153,CUST100034954,Email,oflynn@example.org,True,True
CTC7D9222CD60,CUST100099220,Mobile Phone,+1-591-361-8388,False,False
CTC6899551B65,CUST100022579,Mobile Phone,+1-137-723-4799,False,True
CTC642E4339F9,CUST100025490,Mobile Phone,+1-437-258-0433,False,False
CTCF4B566816A,CUST100071483,Mailing Address,"47243 Brian Divide, West Jeremy, IL 95659",False,True
CTCBB3AD58A35,CUST100056394,Home Phone,+1-756-923-1684,False,True
CTC55F61C7714,CUST100094804,Email,brian23@example.net,False,True
CTCDFA3E08609,CUST100049099,Mobile Phone,+1-536-666-8051,False,True
CTC492AA6CA4C,CUST100058306,Mobile Phone,+1-622-931-7466,True,True
CTC82DFD74463,CUST100014930,Mobile Phone,+1-212-986-7281,True,True
CTC58AF369072,CUST100010294,Email,angelamedina@example.net,True,False
CTCAAC2B36CFF,CUST100065204,Mobile Phone,+1-954-692-8120,True,False
CTC04CC1CC335,CUST100017109,Email,nathan73@example.net,False,True
CTC261429297F,CUST100048535,Email,kanderson@example.net,False,False
CTC1F633E1086,CUST100040805,Email,morriseric@example.com,False,False
CTC4297E74CAF,CUST100046888,Mobile Phone,+1-641-137-6034,True,True
CTCB7C3B9552E,CUST100059497,Home Phone,+1-165-080-8595,False,True
CTC4E58FA694A,CUST100027736,Email,patricia81@example.org,False,False
CTCAAD06CA509,CUST100016029,Mailing Address,"8904 Smith Springs, West Gregorytown, PA 18316",False,True
CTC9083257348,CUST100065189,Mobile Phone,+1-052-446-6539,False,True
CTC3BE1649745,CUST100021340,Email,srichardson@example.net,False,True
CTC4E473D5C3C,CUST100052428,Mobile Phone,+1-011-433-1015,True,True
CTCA96F933F1E,CUST100020604,Mailing Address,"44038 Reynolds Throughway, Ayalaburgh, IL 72288",True,True
CTC5351570B79,CUST100098084,Email,kennedycandace@example.org,True,True
CTC76BA55BA23,CUST100083789,Email,mayheather@example.org,False,True
CTC891F70AC0D,CUST100082540,Email,aprillee@example.org,False,True
CTC55C41E6B32,CUST100008425,Mobile Phone,+1-362-043-8146,True,True
CTCDBD6FCCECF,CUST100042318,Email,everettlisa@example.net,False,True
CTCCF2E82FA21,CUST100056445,Mailing Address,"166 Ashley Locks Apt. 773, South Johnburgh, CO 21245",False,True
CTCB90793A75C,CUST100015756,Email,usimon@example.org,False,True
CTC770B61C94D,CUST100056273,Email,crystal91@example.org,True,True
CTCC9DE5253C6,CUST100080657,Home Phone,+1-516-490-5751,False,True
CTCB2D159A20A,CUST100036323,Mobile Phone,+1-769-777-2546,False,True
CTC75DACB740D,CUST100045360,Email,robert21@example.com,False,False
CTC35F3B5558E,CUST100081675,Mobile Phone,+1-798-238-0788,False,True
CTC1DC92822DB,CUST100016610,Mobile Phone,+1-495-993-9069,False,False
CTC2473EEA6B6,CUST100061819,Mailing Address,"3276 Bennett Roads Apt. 301, Nealburgh, NV 21504",False,True
CTC7032911231,CUST100060304,Home Phone,+1-555-141-9133,False,True
CTCD09897DB43,CUST100043288,Mobile Phone,+1-968-979-6357,False,True
CTC01480099BA,CUST100037899,Mobile Phone,+1-110-584-6754,True,True
CTC6074081663,CUST100043850,Email,sarahtownsend@example.com,True,True
CTC8CDD71A39D,CUST100048415,Mobile Phone,+1-392-991-1966,False,True
CTC176A0A3708,CUST100011458,Mobile Phone,+1-397-432-3789,True,True
CTC9597650D86,CUST100020594,Mailing Address,"6927 David Street Suite 935, Huntchester, ID 93803",False,True
CTCEF01208FC3,CUST100059848,Email,david51@example.net,True,True
CTCB6C64659C7,CUST100090309,Mobile Phone,+1-880-977-9152,True,False
CTC317174A5C9,CUST100080612,Home Phone,+1-520-697-3845,False,True
CTC88E93EEAD5,CUST100022424,Email,maddoxdanny@example.org,False,True
CTC7378949A7F,CUST100002984,Home Phone,+1-743-063-6478,False,True
CTCB887E62396,CUST100029293,Email,tamaragibson@example.com,True,False
CTC4096F70920,CUST100032183,Email,macdonalddrew@example.com,False,True
CTCA82F8FB4E3,CUST100078047,Mobile Phone,+1-125-866-1485,False,True
CTC5D94992975,CUST100013902,Home Phone,+1-338-344-4892,False,False
CTCC5443062CB,CUST100098163,Home Phone,+1-381-326-2551,False,True
CTC155E5D1D38,CUST100044537,Mailing Address,"1732 Jessica River, East Patrick, IL 02362",True,False
CTC1F843098CF,CUST100071141,Mobile Phone,+1-833-992-5288,True,True
CTC19F3F98188,CUST100063597,Mobile Phone,+1-134-911-3409,False,True
CTC2A9A1F7157,CUST100092454,Mobile Phone,+1-272-816-0611,True,False
CTCD2326A033C,CUST100046799,Email,cervantesanita@example.org,True,True
CTC336FFAB10E,CUST100075619,Email,smurray@example.com,False,True
CTCF5A4270006,CUST100024386,Mobile Phone,+1-921-292-5531,False,False
CTC7AA38F23C6,CUST100024707,Email,andrew92@example.org,True,True
CTC48C75DEBEE,CUST100082810,Home Phone,+1-395-838-7410,False,True
CTC972D4681F4,CUST100043635,Home Phone,+1-301-455-2297,True,True
CTC3666C61DEC,CUST100029346,Home Phone,+1-390-214-2847,False,True
CTC9DF99F5724,CUST100094314,Mailing Address,"73626 Tran Fields Suite 743, North Andrew, AR 01924",False,True
CTC01896CE609,CUST100099748,Mobile Phone,+1-567-582-3049,False,True
CTC4AFAF182E3,CUST100087988,Mobile Phone,+1-258-308-3025,False,True
CTC2017CC7977,CUST100069077,Mailing Address,"502 May Rapids Suite 793, Gomezville, ND 34589",False,True
CTC1E8E332E54,CUST100073885,Home Phone,+1-406-410-4811,False,True
CTCF0FC1B1DBA,CUST100042547,Mobile Phone,+1-621-939-2694,False,True
CTC92442A7692,CUST100092917,Mobile Phone,+1-753-886-8596,True,True
CTCF99A7D1C9D,CUST100021159,Mobile Phone,+1-386-546-1210,True,True
CTCA77EF3C776,CUST100027692,Email,jennifer76@example.com,False,True
CTCC60B8C3D85,CUST100077342,Mobile Phone,+1-301-467-6858,False,True
CTCB1C1421159,CUST100035922,Email,hrose@example.net,True,False
CTCB82C4F7679,CUST100076555,Mobile Phone,+1-375-014-1905,False,True
CTCC32FCE0987,CUST100078962,Mobile Phone,+1-622-285-0448,True,True
CTC810C05E9ED,CUST100096120,Email,thowe@example.org,False,True
CTC1262227195,CUST100030487,Email,wallacejessica@example.net,False,True
CTCEC6DE7314A,CUST100080254,Mobile Phone,+1-570-938-5403,False,True
CTCBC14174436,CUST100032441,Mobile Phone,+1-203-495-5746,False,True
CTC773406CF4B,CUST100070016,Email,armstrongdiane@example.org,False,True
CTCF75F62281C,CUST100009020,Email,rodriguezlawrence@example.net,True,True
CTC493DDA1E1C,CUST100021603,Mailing Address,"9091 Ellis Alley Suite 769, Shawtown, CO 02668",False,True
CTC4A71B80C39,CUST100087558,Mailing Address,"953 Timothy Hills, East Jenna, PW 29446",True,True
CTC82614C1642,CUST100005162,Mobile Phone,+1-276-639-5950,False,True
CTCCB08740903,CUST100001035,Mailing Address,"894 Townsend Forest Apt. 317, Burnstown, SD 25293",False,True
CTC7E088DA211,CUST100008092,Mobile Phone,+1-518-665-8682,False,False
CTC8EEB5CB48A,CUST100016005,Mobile Phone,+1-759-970-4655,False,False
CTC0B2D99DD7A,CUST100042151,Mobile Phone,+1-547-899-3328,False,True
CTC4C25BB3301,CUST100008722,Email,alan29@example.net,True,True
CTC399C72A6E6,CUST100080033,Email,imartinez@example.org,True,True
CTCF01F0B8DA4,CUST100000483,Email,zrobinson@example.org,True,True
CTC77DEF48831,CUST100096761,Mobile Phone,+1-105-107-8217,False,True
CTC89B1F844BD,CUST100080002,Mobile Phone,+1-355-402-8582,True,True
