cdr_id,customer_id,call_type,origin_number,destination_number,call_start_ts,duration_sec,tower_id,cell_id
CDR50B01974DF6E,CUST100009079,Voice Outgoing,+11901121022,+19339851719,2026-07-04 20:02:30,165,TWR104855,3962
CDR6B7805D61D4C,CUST100001211,Voice Outgoing,+15893604362,+15307313462,2026-07-01 14:20:53,1270,TWR108903,8458
CDR7E5754B914A3,CUST100061232,Data Session,+12908320460,+17211034646,2026-06-15 09:14:36,1894,TWR102351,9736
CDR17095E5395D9,CUST100019053,Voice Outgoing,+11432943128,+13366279240,2026-06-30 14:47:03,2875,TWR108043,4089
CDR0BA5FFF49A9A,CUST100074693,Voice Outgoing,+13359527080,+16772492445,2026-06-15 12:58:11,3291,TWR109145,9612
CDRDB3A8A0851CE,CUST100068361,Voice Outgoing,+11557206895,+14603340528,2026-06-27 19:53:04,471,TWR101077,4880
CDR172D85D7F5A9,CUST100065406,Voice Incoming,+12799299978,+19068739456,2026-07-21 20:18:02,2176,TWR102561,5422
CDR481DC3B1DC4E,CUST100097714,Data Session,+19100908348,+18135248437,2026-07-10 11:18:31,472,TWR106663,3089
CDR019E72671CB0,CUST100025381,Voice Incoming,+16726506745,+18327599163,2026-06-21 11:25:15,1500,TWR107157,9118
CDREA92864EAD80,CUST100033133,Voice Incoming,+15788763200,+19304396733,2026-06-12 05:41:08,3569,TWR109793,1772
CDR350A0E12E5ED,CUST100045993,SMS Outgoing,+18802051748,+12960196829,2026-06-20 08:46:38,93,TWR101978,7549
CDRCBDDA1BC90D6,CUST100043599,SMS Outgoing,+11822453491,+17885727529,2026-07-14 13:14:37,2822,TWR103867,7257
CDR4304DDE1CD74,CUST100004148,SMS Outgoing,+14360073015,+12637870705,2026-07-11 03:50:00,269,TWR109031,4268
CDRB39B23A0C327,CUST100029061,Voice Outgoing,+18299974805,+19334940851,2026-06-15 11:35:01,2056,TWR103303,5011
CDRBDCD24CB8BFC,CUST100086512,Voice Outgoing,+10501761881,+19963205083,2026-06-25 04:23:46,530,TWR101566,5690
CDR3F47DEC53F28,CUST100071926,Voice Outgoing,+11910720002,+18964632458,2026-06-24 20:33:23,8,TWR105469,4139
CDREAF216414FFC,CUST100042296,Voice Incoming,+14118459395,+15326696553,2026-06-15 07:03:45,1759,TWR103637,9140
CDRAA9170D36B37,CUST100057493,SMS Outgoing,+12773851692,+11441948205,2026-06-12 09:42:34,1281,TWR106978,6072
CDRA3AEBB12452A,CUST100020762,Voice Outgoing,+14485221893,+12350273312,2026-07-08 18:04:08,29,TWR107300,2431
CDREA821FC9015C,CUST100040775,SMS Outgoing,+12414950199,+12560263079,2026-07-21 00:33:55,740,TWR108582,6635
CDR1A33CD604276,CUST100086253,SMS Outgoing,+18987803071,+12310854334,2026-07-09 22:15:07,388,TWR104780,2325
CDR50C18EDCB170,CUST100057657,Voice Incoming,+15258275806,+14326345231,2026-07-14 09:10:28,2997,TWR105608,1989
CDRB855799AD803,CUST100093359,Voice Incoming,+19876717844,+16386666126,2026-07-03 16:35:19,3516,TWR100940,1952
CDR29376B8266CA,CUST100082929,Voice Outgoing,+15776343191,+12015630485,2026-06-19 17:40:22,20,TWR106198,3847
CDR6D409F655A14,CUST100006348,Voice Incoming,+11037511187,+17522600486,2026-07-17 22:20:32,2553,TWR103205,6906
CDR283FBB063022,CUST100062593,Voice Outgoing,+19763848442,+11207117521,2026-06-10 13:40:33,1203,TWR102335,9691
CDR14C32D65A742,CUST100042416,Voice Incoming,+12744541558,+13411826078,2026-07-23 01:40:32,1845,TWR109254,9945
CDRBAD651883175,CUST100005580,Voice Incoming,+11392585895,+17287078968,2026-07-15 16:50:08,3231,TWR108915,7539
CDR382F558DE879,CUST100009810,SMS Outgoing,+14005085690,+19845333960,2026-06-07 06:22:16,3521,TWR100855,9217
CDR2CFE82F4AD7E,CUST100071204,Voice Outgoing,+13223426281,+11398867844,2026-06-10 07:36:20,2243,TWR104961,1830
CDR56B63DEB3481,CUST100019124,Voice Incoming,+16010257165,+12817342541,2026-07-23 18:28:45,379,TWR108091,2847
CDR311D4E4F4289,CUST100029277,Voice Incoming,+11525604683,+16885632390,2026-07-11 12:04:51,1456,TWR108275,8734
CDR8A27C57B5CFE,CUST100071743,SMS Incoming,+15417528694,+15156375789,2026-06-18 15:51:12,1033,TWR103940,6407
CDRC73A676DA52B,CUST100067929,SMS Outgoing,+15443567648,+17996222459,2026-07-15 02:17:00,3121,TWR106105,2848
CDRCCB2AE0B7185,CUST100031955,SMS Incoming,+17256625512,+11050631404,2026-06-01 13:32:20,3591,TWR103023,5092
CDRDEB556620C26,CUST100051024,SMS Incoming,+18485200439,+13010577818,2026-06-17 15:16:27,3099,TWR107843,2152
CDRF6AC546A5EB5,CUST100054732,SMS Incoming,+19254509406,+14284335515,2026-06-24 09:33:05,3188,TWR103415,1513
CDR5DB0A66F8A7D,CUST100083765,Voice Incoming,+14097209811,+18378231636,2026-06-21 16:19:54,1907,TWR109807,8796
CDRD8412C720DC2,CUST100046034,Data Session,+19252491564,+18358898538,2026-06-17 12:35:26,335,TWR101897,8160
CDR8321D9B127DE,CUST100046656,Voice Incoming,+15780313729,+13541897160,2026-07-20 00:31:51,2216,TWR106242,3357
CDR30CC1F3601D5,CUST100070304,Voice Incoming,+18812299503,+10645469901,2026-06-26 21:45:31,3562,TWR104870,8406
CDR654BEB5A8627,CUST100040127,SMS Incoming,+19609838548,+13194425825,2026-06-26 08:13:22,1947,TWR105388,2018
CDR07581046FE6B,CUST100086276,SMS Incoming,+16359786741,+19868671887,2026-07-09 19:33:54,3025,TWR109357,5609
CDR79CE543FDE0A,CUST100009962,SMS Outgoing,+12338272641,+12337350296,2026-06-15 21:34:15,887,TWR109467,6374
CDRB7886148ACB6,CUST100079110,SMS Outgoing,+12810173563,+17880999604,2026-06-22 08:15:59,1979,TWR108041,1408
CDRDB705E7326B2,CUST100037222,Data Session,+18775971675,+18670417702,2026-07-20 00:26:57,1482,TWR104933,4677
CDREA252EFCDFB1,CUST100080629,Voice Outgoing,+11078992269,+15462019563,2026-06-01 12:31:18,2902,TWR105045,9791
CDRA73D592066B6,CUST100004116,Voice Incoming,+12953809295,+14392802306,2026-07-05 08:47:15,973,TWR100725,6871
CDR9AB2EFEEB5F9,CUST100043098,Voice Outgoing,+15853806636,+10897983797,2026-07-05 16:03:18,700,TWR101726,6543
CDRCCB35A345DDF,CUST100049860,Voice Incoming,+17488729442,+19165611026,2026-07-01 16:14:02,3272,TWR104301,6834
CDR8F8B5B9D998C,CUST100002608,Voice Incoming,+12529702475,+14909588692,2026-06-20 22:03:28,3099,TWR101157,7953
CDR4750E55BFC24,CUST100090321,Voice Incoming,+15203281292,+11817426858,2026-07-16 20:19:23,2339,TWR109342,5276
CDRBD1585C034C6,CUST100024053,Voice Outgoing,+10740569629,+13175248792,2026-07-05 10:52:42,1229,TWR105815,4773
CDR69D9633C97A3,CUST100062378,Voice Outgoing,+14839513206,+16591400707,2026-07-12 20:33:44,1380,TWR100296,7855
CDRE23AD5152CEE,CUST100086118,Voice Incoming,+16851457773,+12450006535,2026-06-29 14:02:02,1205,TWR101155,8092
CDRE87338E80DFE,CUST100054440,Voice Incoming,+18779814757,+16791288718,2026-07-15 03:35:32,1597,TWR104799,4761
CDR7C9156554694,CUST100098525,Voice Incoming,+18104692995,+15576988055,2026-06-20 08:16:05,3109,TWR103272,8610
CDR05BB08D23201,CUST100045989,Voice Incoming,+15495506223,+15103662458,2026-07-09 12:34:18,568,TWR102155,9024
CDR4B08F5818E91,CUST100075151,Voice Incoming,+18161950375,+10777064514,2026-07-20 22:26:05,1468,TWR107572,3240
CDRC7DA6796A2DD,CUST100025408,Voice Outgoing,+16964481582,+18953273960,2026-06-15 19:54:32,176,TWR104480,7472
CDRCD0716E64E90,CUST100059660,Voice Outgoing,+10996638871,+11914161832,2026-06-16 22:26:38,1275,TWR100018,4151
CDR1199F3A51CDE,CUST100064975,Voice Outgoing,+15021646359,+19703107749,2026-07-23 10:44:54,3579,TWR102705,6279
CDR2B193CFE399C,CUST100066538,Data Session,+17434845589,+10625367582,2026-06-05 21:32:07,3045,TWR102520,3284
CDR9F642D52CE6A,CUST100094717,Voice Outgoing,+13312052680,+14576317080,2026-06-28 22:32:59,1945,TWR100086,8149
CDRD6F61AD6EAE0,CUST100048926,Voice Incoming,+11055870107,+12356249547,2026-06-30 21:45:23,226,TWR102782,9577
CDR92DDF38AD029,CUST100041281,Voice Outgoing,+17434104814,+19132519376,2026-06-12 02:19:54,439,TWR108620,8832
CDRD6F3DD4CAAD6,CUST100067053,Voice Outgoing,+16010623401,+15687473479,2026-07-21 05:17:04,816,TWR107491,7884
CDR516DC2C9BA65,CUST100021497,SMS Incoming,+16306749939,+14794083722,2026-06-07 04:35:02,386,TWR105783,2557
CDR01A5B2C1E967,CUST100071008,SMS Incoming,+15494134372,+15613814278,2026-07-10 02:42:10,1754,TWR108297,3995
CDR01A9A8C88250,CUST100098018,SMS Incoming,+11599233779,+17096992107,2026-07-05 14:39:42,286,TWR109094,5471
CDR560A9CD2A2CE,CUST100006765,Voice Outgoing,+17483908154,+15567724457,2026-07-05 16:02:33,1170,TWR104042,4115
CDR46EB1C1822B3,CUST100054587,Voice Incoming,+16389521363,+16563952467,2026-06-12 06:05:52,1901,TWR107507,9342
CDR1EB741065903,CUST100047527,Voice Outgoing,+15585038252,+18041219085,2026-06-15 23:28:29,2505,TWR107419,6102
CDR19082217C20B,CUST100094516,Voice Incoming,+16521653001,+11231350650,2026-07-05 12:13:49,2975,TWR101211,4724
CDRF6A4184F72C2,CUST100097628,Voice Incoming,+10013639403,+12546280558,2026-07-23 20:37:44,2453,TWR103836,1498
CDR4C57EB4B2BF0,CUST100035532,Voice Outgoing,+15863207063,+13361457428,2026-07-11 23:49:10,2235,TWR105039,6748
CDR464C510F5A5B,CUST100007984,Voice Outgoing,+19820838148,+15595519278,2026-07-15 10:29:27,147,TWR109970,9910
CDRD4ADC33A6D6F,CUST100052669,Voice Outgoing,+12990380673,+12592379160,2026-06-07 00:55:27,2040,TWR104767,5124
CDR172F50E78576,CUST100035469,SMS Outgoing,+16645184047,+12584487151,2026-06-12 17:34:32,1320,TWR107767,8499
CDR593582251D36,CUST100031683,Voice Incoming,+14565408918,+19255744705,2026-06-06 18:57:24,2716,TWR109467,1532
CDRA135ECE6D4AA,CUST100085849,Voice Incoming,+12161255869,+10788253848,2026-06-14 22:01:48,623,TWR106995,6335
CDRD3BAA6043086,CUST100017258,Voice Incoming,+11792767201,+18508266002,2026-06-25 18:34:09,2582,TWR109348,1680
CDR598CE5DFB56C,CUST100050730,Voice Outgoing,+19891963686,+16697127864,2026-07-18 18:52:17,2206,TWR108617,8895
CDR7DAAE5B8B07D,CUST100027891,Data Session,+10305809734,+14059348058,2026-06-28 12:00:30,3401,TWR105519,9561
CDRDCD2E810B0C1,CUST100063430,Voice Outgoing,+11983852203,+15348458619,2026-07-10 11:43:52,1935,TWR106567,9503
CDRE76B9F08301A,CUST100097659,SMS Outgoing,+16976754838,+12581645977,2026-06-22 12:52:55,1121,TWR102552,6319
CDR8F26596943CE,CUST100040349,Voice Outgoing,+17118098678,+10211059620,2026-06-04 22:25:15,1772,TWR109954,1094
CDR170735EACD89,CUST100093559,Voice Outgoing,+15819070592,+13190053412,2026-06-18 22:10:02,1487,TWR106577,2097
CDRE3C7FABA8B4F,CUST100052546,SMS Incoming,+12534467656,+12645413105,2026-07-16 04:05:45,2346,TWR100843,8540
CDRCB45FE242BD9,CUST100075335,Voice Incoming,+14829994231,+16175186852,2026-06-11 02:03:06,528,TWR108798,9520
CDR97F5470BBC1C,CUST100005086,Voice Outgoing,+16301791769,+16007973260,2026-06-19 00:58:52,2216,TWR108759,1137
CDRF0DE87C4035A,CUST100055150,Voice Incoming,+19907712286,+10011606542,2026-07-21 06:18:44,326,TWR106118,7904
CDRF1D133162C85,CUST100013168,Voice Outgoing,+19096395454,+15867641796,2026-06-18 18:32:52,3599,TWR109464,8897
CDR61121255AEB9,CUST100033171,SMS Outgoing,+12891972945,+17234469022,2026-06-01 08:38:16,876,TWR109427,6358
CDRAAFB62FDC7FE,CUST100037771,Voice Outgoing,+13870607474,+11213297379,2026-06-02 11:05:01,489,TWR103764,9164
CDRFF1B9747074C,CUST100060890,Voice Outgoing,+16711848187,+19229097464,2026-06-08 07:14:39,2016,TWR104391,9559
CDRA8A60BF797DE,CUST100052375,Voice Incoming,+16667967711,+15633480720,2026-06-18 01:19:18,1,TWR101482,3962
CDRA3FBBAE523AC,CUST100012224,Voice Outgoing,+11035671258,+18049606993,2026-07-11 00:19:24,442,TWR100112,6722
CDR1BD0C34ABE96,CUST100079356,Voice Outgoing,+10238058465,+14659762496,2026-07-23 12:34:03,1254,TWR105679,1293
CDR4B12B0F7E3C0,CUST100050506,SMS Outgoing,+13234997717,+12450468460,2026-06-22 13:30:57,1995,TWR101767,6950
CDR5D81F69EDEDA,CUST100047047,SMS Outgoing,+12685609509,+10960065734,2026-06-05 20:39:29,103,TWR105718,4537
CDRD26573CCC30F,CUST100065145,Voice Outgoing,+17116804578,+12026923529,2026-06-11 21:44:34,1618,TWR109319,6395
CDRE672AE70F4DA,CUST100002802,Voice Incoming,+15723934516,+12218194523,2026-06-10 03:00:45,1590,TWR108758,9014
CDRB29F8572DEA3,CUST100037243,SMS Incoming,+15134081931,+19478296758,2026-06-29 21:00:25,860,TWR107076,1204
CDREE8A10FAFB23,CUST100070970,Voice Outgoing,+19840883525,+19846950482,2026-07-02 05:57:06,2624,TWR100674,4648
CDR52632FFBE772,CUST100031126,SMS Outgoing,+15281002499,+11123084614,2026-06-17 18:29:08,2120,TWR103578,5918
CDR56F1EA110FE4,CUST100080853,Voice Incoming,+12886957663,+17236277326,2026-07-11 05:07:20,3150,TWR105165,5408
CDR630927F82E87,CUST100013547,Voice Incoming,+19828406484,+15182751988,2026-07-10 01:47:09,2940,TWR105496,8571
CDR0D490290456F,CUST100087333,SMS Incoming,+15046129327,+14225894540,2026-07-22 08:56:43,519,TWR104604,1241
CDR98ABAA452DA4,CUST100038175,SMS Incoming,+19545450016,+14560138163,2026-06-19 23:42:54,1398,TWR101709,5964
CDR80809DDF4211,CUST100040449,Voice Outgoing,+16598489999,+15607142873,2026-07-14 07:03:33,1490,TWR105555,7129
CDR836CFFBCEB8B,CUST100020672,SMS Outgoing,+17021257594,+18076729479,2026-07-04 06:32:09,3468,TWR107018,1661
CDRFE20DCA9580A,CUST100043271,Voice Outgoing,+17743929635,+11948403493,2026-07-08 12:45:38,1443,TWR103992,4195
CDRAF49402E1FB1,CUST100012026,SMS Outgoing,+10304730854,+16343645783,2026-06-04 12:09:57,1609,TWR103960,8549
CDRFBF770B7762F,CUST100009496,Voice Incoming,+13442627056,+16888469107,2026-07-13 08:04:10,2668,TWR101320,2966
CDRB4139AC00F20,CUST100007991,SMS Outgoing,+14342569981,+12381948285,2026-07-18 22:44:45,3298,TWR101231,7560
CDR38F153F9F2EC,CUST100074549,SMS Incoming,+17038144099,+19073820108,2026-06-21 22:01:58,541,TWR100398,7794
CDR268C6FCD745E,CUST100035835,Voice Incoming,+12816595669,+16414291926,2026-06-26 01:11:01,1852,TWR106170,5865
CDR5EE4B8EC3987,CUST100067399,Voice Outgoing,+12780434297,+17297522531,2026-06-12 03:12:44,2873,TWR100007,6333
CDR6E63E3090FF8,CUST100013206,Voice Incoming,+13720246419,+11002662588,2026-06-06 01:09:37,1412,TWR105353,3536
CDR37D021CD58AA,CUST100084381,Data Session,+16811137803,+19954831944,2026-07-21 14:19:38,878,TWR100939,6246
CDRB56C681EA6E7,CUST100042506,Data Session,+16379918035,+17501471165,2026-07-07 06:47:44,3493,TWR108055,3413
CDR4ED763C0F477,CUST100019949,Voice Incoming,+17020173434,+12796414443,2026-06-18 19:10:30,2495,TWR105455,6976
CDRAB3281C38A74,CUST100012038,Voice Outgoing,+19482766767,+11114190714,2026-07-14 04:03:17,523,TWR107253,1823
CDRDED752CF792C,CUST100088322,SMS Incoming,+10310039253,+18044757130,2026-07-21 11:11:23,2393,TWR106474,9158
CDRCAB74CFCDB01,CUST100037118,Voice Incoming,+11788836477,+15247909626,2026-06-27 14:39:10,533,TWR105446,6631
CDR579B5D9203E0,CUST100037161,Voice Incoming,+12340149861,+16903436658,2026-06-03 16:17:22,1089,TWR103277,1839
CDR93D0E66765CF,CUST100067893,Voice Incoming,+17836141272,+15922853130,2026-07-11 15:38:33,1971,TWR104775,4471
CDRC52E70EAEE30,CUST100048106,Voice Incoming,+19394695879,+15998805296,2026-07-12 17:58:31,1161,TWR107580,2015
CDR341D8FCCAD3A,CUST100014315,Voice Incoming,+14775642224,+17885169621,2026-06-19 23:54:06,2908,TWR101399,4386
CDR6AD43DA63A73,CUST100032009,SMS Outgoing,+10927200696,+14729503642,2026-06-16 22:39:54,839,TWR100298,3341
CDR6457B830171D,CUST100083364,Voice Outgoing,+19091818066,+10811187943,2026-07-04 16:22:23,369,TWR100989,9886
CDRA2B4FEC8C8D9,CUST100051189,Voice Outgoing,+10592289783,+11778314673,2026-07-21 06:27:50,2587,TWR100441,7403
CDR6B2D968C101E,CUST100068150,Voice Outgoing,+15260682975,+15874338328,2026-07-02 23:48:57,2564,TWR109547,8693
CDR9BBDEE0C21FC,CUST100086900,Voice Incoming,+17168494840,+14684879813,2026-06-06 03:23:53,1151,TWR100962,6762
CDR965B9F713618,CUST100010442,Voice Incoming,+19037963738,+11718258616,2026-07-20 14:01:26,3197,TWR100196,2979
CDRCB6A4FD118D4,CUST100045361,Data Session,+15265526041,+17662516369,2026-07-08 16:05:36,618,TWR109551,6731
CDR9993EF4F901B,CUST100080112,Voice Outgoing,+12598722192,+13376802778,2026-06-02 20:27:15,2870,TWR102170,4163
CDR17A9C0BCF983,CUST100072235,Voice Incoming,+13119133826,+18507346694,2026-06-20 21:52:43,3037,TWR102295,7469
CDR82992E0623D9,CUST100058108,Data Session,+17834806977,+11934594556,2026-06-14 04:19:03,2940,TWR105054,9035
CDRDEE31EDC2BC9,CUST100076537,Voice Outgoing,+14427956692,+14719271445,2026-06-17 02:01:28,2622,TWR108005,1568
CDREFC1EF3C685A,CUST100060969,Voice Incoming,+19058006622,+13039459942,2026-06-30 16:38:20,1096,TWR101241,7751
CDRF23A3F7A8F99,CUST100047570,SMS Outgoing,+12974686096,+10976536167,2026-06-30 22:09:58,2985,TWR106750,7541
CDR663A449B7EAD,CUST100028191,Voice Incoming,+16475487384,+10722059344,2026-06-02 02:16:12,852,TWR103311,2087
CDR608520C5BC37,CUST100056701,Voice Outgoing,+13377583579,+17891498285,2026-06-19 18:09:20,2466,TWR104251,8412
CDR33F0B534640C,CUST100044797,Voice Incoming,+18810070011,+10217664952,2026-07-04 18:27:42,1096,TWR103521,9715
CDRCD99F280B723,CUST100058881,Voice Incoming,+19777741120,+17210134022,2026-07-20 11:23:24,1699,TWR105187,1092
CDR042D1B7BB0CD,CUST100076184,Voice Incoming,+13867807029,+19523763188,2026-07-14 16:44:00,2814,TWR108424,8911
CDR2A3625D601DB,CUST100040927,Voice Outgoing,+12480765199,+18123010803,2026-06-14 22:45:17,3158,TWR105345,3533
CDR0FD70F6F92DB,CUST100008875,SMS Incoming,+11444037885,+18186935671,2026-06-04 02:01:38,1057,TWR100216,7503
CDRF754D34FE303,CUST100013222,SMS Incoming,+18959805246,+10585478701,2026-07-05 11:39:19,2265,TWR100386,5850
CDRA039BA3CBAE8,CUST100011113,Voice Incoming,+16473313221,+12809234039,2026-06-27 05:39:50,16,TWR102482,6700
CDR693E214A7077,CUST100009377,SMS Incoming,+18824240426,+11517509664,2026-07-07 11:48:03,2013,TWR100829,1683
CDR8355BB4B250D,CUST100014951,Data Session,+19901288199,+16112808313,2026-06-26 21:40:20,3104,TWR105176,2064
CDR75DB68FB72D7,CUST100030329,SMS Incoming,+18707642566,+11897795198,2026-07-11 20:25:25,2425,TWR105856,8848
CDRCC1ADB3D1FDC,CUST100006873,Voice Incoming,+15296431405,+19464221496,2026-07-18 06:29:29,1302,TWR103237,1461
CDR0979F209EB1E,CUST100098169,Voice Incoming,+17944275415,+12216020767,2026-07-03 20:33:07,3548,TWR108032,8530
CDR1750369559F1,CUST100015540,Voice Incoming,+11945518647,+16996112623,2026-07-06 09:13:12,2875,TWR100027,9612
CDRB9C2D3D67FDC,CUST100097071,Data Session,+12420833299,+19471024725,2026-06-12 20:03:50,234,TWR103549,5479
CDR82D3E7459AAD,CUST100062559,SMS Outgoing,+14841764239,+11007058043,2026-07-07 19:44:31,1850,TWR108541,2400
CDR39FB83C8556C,CUST100090677,Voice Outgoing,+11373596619,+19789126830,2026-06-16 00:31:27,950,TWR104531,8732
CDRB01964BA0D44,CUST100073594,SMS Outgoing,+13828910291,+19021619300,2026-06-30 22:44:03,2244,TWR108472,9225
CDRC36FFBDB2F74,CUST100056401,Voice Incoming,+12496946345,+12480520082,2026-07-09 04:49:06,3144,TWR103860,6882
CDR32893FB7AF46,CUST100031957,Voice Outgoing,+10236234382,+11956571233,2026-07-13 12:47:43,224,TWR105991,9190
CDR5D137876D12F,CUST100018405,SMS Outgoing,+18726799169,+15998481246,2026-06-30 08:31:13,2647,TWR108319,8864
CDR67CD6DEC383F,CUST100048317,Voice Incoming,+16653678190,+12777647447,2026-06-11 10:54:23,1512,TWR107938,4225
CDR2628E4BB8AEA,CUST100086344,SMS Incoming,+11890547440,+19827450210,2026-06-30 22:56:30,1248,TWR103322,4859
CDRD607D5F6DDC2,CUST100063355,SMS Outgoing,+19183924724,+17935883038,2026-07-06 07:21:50,3240,TWR109955,4917
CDR3D3E968DBE65,CUST100034901,SMS Incoming,+15770229576,+16790352196,2026-06-15 13:01:36,483,TWR101039,8891
CDR70EC2C89ABA4,CUST100055116,Voice Outgoing,+14378471618,+18275731128,2026-07-05 05:55:58,1692,TWR102318,8588
CDR61F7E4D74700,CUST100060561,Voice Outgoing,+11975076104,+18703352378,2026-07-13 13:05:49,1607,TWR101082,8252
CDR2BC7EDD07267,CUST100009195,Data Session,+18499833847,+16345909459,2026-06-03 04:27:49,2550,TWR104702,2509
CDR72EC9C64A808,CUST100072529,SMS Incoming,+10295516431,+14824339440,2026-06-23 15:12:23,2776,TWR109911,6816
CDR654E660E2631,CUST100076952,Voice Outgoing,+17603942412,+12089928223,2026-06-15 10:54:09,3421,TWR107332,5243
CDR96CA3038E289,CUST100041482,Voice Incoming,+19179255445,+10829030777,2026-07-18 05:40:39,1235,TWR105322,3587
CDRB44FBCE86238,CUST100061855,SMS Outgoing,+10092402001,+11200532497,2026-06-02 05:58:28,1057,TWR106392,8937
CDR316C49FD266C,CUST100024425,Voice Outgoing,+13044499715,+19373535347,2026-06-05 12:28:06,1016,TWR102274,8334
CDRF765119054C5,CUST100038006,Data Session,+19681017243,+11313583125,2026-07-19 06:18:18,1377,TWR106527,5635
CDR1E577EB1CC67,CUST100031383,SMS Incoming,+11278659418,+17499694546,2026-06-27 00:34:45,1188,TWR103522,6175
CDRB14F89AF18E9,CUST100045049,Voice Outgoing,+17331994805,+17911617397,2026-06-14 16:31:37,1847,TWR103976,4398
CDRA9D2F9642E35,CUST100072508,Voice Outgoing,+14050779672,+15036218093,2026-06-23 00:31:10,445,TWR101164,1102
CDR69A00E23455C,CUST100031455,Voice Outgoing,+12050182061,+18675534713,2026-06-29 08:40:09,3517,TWR102867,3985
CDR4E752C893264,CUST100020972,SMS Outgoing,+13941648637,+11767159161,2026-06-20 19:55:16,533,TWR103026,8330
CDR26195616E8D8,CUST100054330,Voice Incoming,+14852674347,+11393233833,2026-06-21 16:02:24,2644,TWR107700,4484
CDR32EE0FF55B8F,CUST100027663,Voice Incoming,+12571918276,+11923335176,2026-06-18 23:15:56,593,TWR105181,3926
CDRC3D04F91491E,CUST100040610,Voice Incoming,+13016548538,+13230025801,2026-07-11 00:01:57,796,TWR103222,1983
CDR924509F53BB4,CUST100014136,Data Session,+19378653940,+12676140697,2026-06-27 12:09:58,1107,TWR108973,1100
CDR2B730C2944E1,CUST100079266,Voice Incoming,+17561011014,+19159129332,2026-07-17 19:00:53,2157,TWR109395,7405
CDRB28649186265,CUST100044424,Voice Incoming,+15143572399,+16406555492,2026-07-06 07:00:16,2677,TWR103431,3846
CDRC8876AA130AF,CUST100001902,Voice Outgoing,+19583589261,+18206673629,2026-07-23 15:06:42,2340,TWR109613,8009
CDR69C62F7E9E51,CUST100040931,Data Session,+10439869895,+17348040463,2026-07-01 16:07:55,1699,TWR106999,4195
CDR6B1B9A050C5F,CUST100044741,SMS Outgoing,+17197556940,+18923997712,2026-06-15 06:02:13,1091,TWR107222,4353
CDR78E4459C5DB6,CUST100020707,Data Session,+18466520974,+16100983988,2026-06-16 05:37:20,810,TWR105913,9366
CDREE01CA29AAAD,CUST100052653,Voice Incoming,+11346704597,+17748088237,2026-06-18 17:48:21,3525,TWR104959,7358
CDRAFBF4C55863F,CUST100063548,Voice Outgoing,+15235692247,+19391197078,2026-06-09 04:35:51,1804,TWR101031,3008
CDRAB794836AE1B,CUST100067049,Voice Incoming,+17839727293,+19461589742,2026-06-05 12:49:03,2615,TWR108937,3213
CDRE030C1BAC87C,CUST100038957,Voice Incoming,+19121322000,+11366899505,2026-07-06 14:42:42,2034,TWR104251,2067
CDR363FB4B09BAA,CUST100036417,Voice Outgoing,+19611681925,+16913718780,2026-07-07 14:04:32,1598,TWR101295,3967
CDRA70A1B53DEA0,CUST100037973,Voice Incoming,+13841026716,+16653857677,2026-06-03 11:54:58,3406,TWR107738,9107
CDRBBCCA415AE10,CUST100070156,Voice Outgoing,+15535056796,+16467983031,2026-06-02 06:40:09,479,TWR102986,4313
CDRC42360A90CE4,CUST100066520,SMS Outgoing,+13337584058,+17491340493,2026-06-20 11:23:33,128,TWR106428,7120
CDR4F54537CB80A,CUST100040289,Voice Outgoing,+16088842725,+17840005044,2026-06-02 06:08:28,1865,TWR104312,5388
CDR0A7BABF8CB0F,CUST100082094,SMS Outgoing,+11418783498,+17146734806,2026-06-30 14:37:14,1204,TWR103926,3736
CDR810AF3CA308D,CUST100081138,Voice Outgoing,+15746648703,+19485459885,2026-07-23 21:27:13,2586,TWR103223,5089
CDR23A10831A5A0,CUST100034128,Voice Incoming,+18185219502,+16969243247,2026-06-14 17:09:12,2106,TWR105118,5602
CDR746AAA2B3A78,CUST100056288,Voice Outgoing,+18316960588,+15418395123,2026-06-16 16:08:21,2941,TWR104848,6916
CDRF9B9B02810B3,CUST100086843,Data Session,+19910269761,+10371663919,2026-06-30 01:24:03,2370,TWR105740,2341
CDR19EC09E5C1C9,CUST100029963,Voice Outgoing,+16119961134,+12986756333,2026-07-09 10:28:45,1047,TWR103388,9394
CDR2CB9DD028B9F,CUST100080350,SMS Outgoing,+10551624766,+17861869538,2026-06-03 06:06:45,1852,TWR101666,3360
CDREA4BE8E57F4D,CUST100077211,SMS Outgoing,+12409042074,+17731817812,2026-07-08 12:41:18,1037,TWR107780,9041
CDRF622A66BF16C,CUST100066494,Voice Incoming,+14121879919,+11718200884,2026-07-19 12:04:57,561,TWR106048,2789
CDR2B2D40862C99,CUST100033870,Voice Outgoing,+15913685568,+19525095253,2026-06-07 06:32:58,1056,TWR101310,7244
CDRDA19D82B6B46,CUST100079377,SMS Outgoing,+12700555292,+13220787329,2026-07-13 01:34:29,918,TWR108799,5795
CDRADC82772D63D,CUST100016338,Voice Outgoing,+18135243198,+13399240211,2026-06-09 03:14:04,2681,TWR103133,5501
CDRE73CAAC21240,CUST100087225,Voice Incoming,+14458905815,+12139569045,2026-07-21 15:16:13,215,TWR102128,4055
CDR99598A4386F9,CUST100056377,Voice Outgoing,+10162140748,+14795876472,2026-06-17 10:44:29,128,TWR106812,5162
