sim_id,customer_id,sim_type,iccid,msisdn,activation_date,status
SIME99FDDB811,CUST100023048,eSIM,8948769053015456134,+11432924439,2019-10-07,Active
SIMC7860E8FB8,CUST100054221,Physical SIM,8984639551670459969,+16601160876,2023-10-05,Active
SIMA1409C9B94,CUST100005444,Physical SIM,8925663827825257715,+14754060842,2025-12-04,Deactivated
SIM90F59525C5,CUST100042074,eSIM,8989808809712326084,+11350584296,2023-09-30,Active
SIME64BCBF8FC,CUST100073735,eSIM,8938410306923088321,+18139744860,2022-02-08,Swapped
SIM5CD983BB6B,CUST100052869,eSIM,8938344215801208660,+10737210636,2022-03-26,Active
SIM7BE573B757,CUST100030251,Physical SIM,8978489705905493387,+16672283333,2023-02-21,Active
SIM841AA246C3,CUST100057702,Physical SIM,8911291919690959517,+14602663411,2016-02-24,Active
SIM8A0AD53E5B,CUST100070006,Physical SIM,8970787680247138206,+13216514598,2021-05-20,Active
SIM0C0142B7EB,CUST100092483,eSIM,8912984869176822949,+13239970055,2016-10-08,Active
SIM2B9E90B350,CUST100031985,eSIM,8983856210165546544,+14781430254,2016-04-27,Active
SIMC2E9C3268E,CUST100029694,eSIM,8924821775919002809,+18767404609,2022-01-20,Active
SIM3C4334DD5D,CUST100059477,Physical SIM,8983843305330674189,+11366743819,2015-11-07,Active
SIM9B6C48EFDD,CUST100089543,eSIM,8930214420046089232,+14335657425,2016-05-13,Active
SIM6984553EFF,CUST100014112,eSIM,8997042702392925715,+18268364852,2016-02-01,Suspended
SIM77BCF9EF3B,CUST100047619,Physical SIM,8933792967169473454,+14532491295,2021-04-11,Active
SIM23FA44F3E0,CUST100070987,Physical SIM,8980317282132686200,+16708325036,2015-08-20,Active
SIMA0CDC1F35C,CUST100062182,Physical SIM,8913719181099070844,+13344552653,2022-10-08,Active
SIM52EAE754DE,CUST100046778,Physical SIM,8969375702751637576,+14175884921,2015-01-24,Swapped
SIM9D9BABB304,CUST100097872,Physical SIM,8980923055727529083,+19560294734,2017-12-22,Active
SIM331B84557F,CUST100057298,Physical SIM,8992408222594961934,+17661739434,2025-09-17,Active
SIM1C01113DA2,CUST100063878,eSIM,8997733410937170549,+19843148207,2025-06-17,Active
SIMDC142C76D0,CUST100050662,eSIM,8992130342169679672,+17209536375,2019-11-06,Active
SIMB24D53ABC5,CUST100073581,Physical SIM,8917574216351342932,+19548271491,2024-04-04,Active
SIMB844A1B0ED,CUST100070477,Physical SIM,8942913403024671407,+16752753958,2024-04-12,Active
SIMDEFB2A3C90,CUST100080379,Physical SIM,8994447355743461464,+19535745449,2020-08-26,Active
SIM2E98DBEE3B,CUST100011330,Physical SIM,8942966752615890308,+12340009987,2015-12-04,Active
SIM80994C7A5D,CUST100040850,Physical SIM,8973449271021891902,+11919149395,2023-10-17,Active
SIM8129FAA3F2,CUST100054037,Physical SIM,8936686426321763247,+19212717181,2021-12-27,Deactivated
SIM86AAD13821,CUST100093774,eSIM,8947944024257584851,+11782099744,2023-03-18,Active
SIME3C7857184,CUST100094526,eSIM,8945709447956839349,+17224957534,2025-08-13,Active
SIMF3218A91E5,CUST100061753,Physical SIM,8996607509685741339,+10485923372,2020-04-07,Suspended
SIM7B6AE27590,CUST100091587,Physical SIM,8974652770150452726,+13109647923,2021-09-26,Active
SIMA667B1CD7A,CUST100084382,Physical SIM,8986604138418124170,+10605587365,2022-08-14,Swapped
SIM94B945DCD3,CUST100072290,Physical SIM,8987525111349316875,+10591665856,2018-04-28,Active
SIME61FD71469,CUST100067414,Physical SIM,8965525786466687706,+16613859439,2023-09-03,Active
SIM2EE5BFF77D,CUST100048194,Physical SIM,8965038230926453608,+19987466141,2018-12-17,Deactivated
SIMA23DF15609,CUST100060195,Physical SIM,8970049256290128576,+17618732517,2015-10-17,Active
SIM160A3E948D,CUST100046305,Physical SIM,8990571706024284709,+13916490793,2018-03-15,Active
SIMD6184D61E2,CUST100035099,Physical SIM,8978573360357486069,+12088582181,2019-02-03,Active
SIM082D26338D,CUST100095456,eSIM,8951152142702882980,+12480135369,2024-04-17,Active
SIMD7ED7AD055,CUST100010416,Physical SIM,8916017140690833462,+12625860490,2017-01-07,Active
SIM49A2FC0364,CUST100021870,Physical SIM,8936072148786598270,+18982719067,2015-02-11,Active
SIM6A70ACA9BE,CUST100015380,eSIM,8966389476198764575,+12677424126,2024-03-09,Active
SIME55C178D23,CUST100049679,eSIM,8935821609190193807,+12883811474,2020-08-01,Active
SIMEB133F46B9,CUST100025528,Physical SIM,8949079858458406441,+16739200044,2018-12-02,Active
SIM18EE082ED7,CUST100059300,Physical SIM,8920328822256960262,+10104380520,2016-05-23,Active
SIM573EEBB815,CUST100061975,Physical SIM,8942548325191767658,+13603926375,2016-11-11,Active
SIM30D842FD94,CUST100050456,Physical SIM,8928500716415788790,+17308347748,2018-03-12,Active
SIMB6FB9C5AE7,CUST100023519,eSIM,8916530011063982062,+16609383294,2024-05-21,Active
SIM81E8F335DD,CUST100087050,Physical SIM,8937469638831340914,+13005419461,2024-06-05,Active
SIM773283E0CE,CUST100049207,Physical SIM,8989555393555263256,+11695715560,2021-02-24,Active
SIM9438EC41DD,CUST100083576,Physical SIM,8977136524457617674,+10532553554,2024-01-05,Active
SIM0755606586,CUST100069034,Physical SIM,8984361102262639603,+18071912636,2016-11-15,Active
SIM4108F131E5,CUST100082050,Physical SIM,8913252508667232937,+19742071459,2024-07-13,Active
SIMB3B7EF6456,CUST100071936,eSIM,8910143910804408800,+14400202802,2017-03-02,Active
SIM694505F4AC,CUST100011608,Physical SIM,8989715791974570041,+11348618450,2016-03-18,Active
SIMBB190C798C,CUST100043892,Physical SIM,8900614275163214359,+14238999364,2022-09-28,Deactivated
SIM69A003F7E6,CUST100024916,Physical SIM,8901855754964316276,+12382745771,2015-02-09,Active
SIM70CB5FDB28,CUST100046564,eSIM,8944973968058096720,+19745033778,2015-12-13,Active
SIMCB1D7C5A73,CUST100049622,eSIM,8954462863591706652,+18388856509,2022-05-07,Active
SIM50A3946DB9,CUST100029111,Physical SIM,8994022744765732179,+19725111028,2019-09-12,Active
SIMBD10C2CF56,CUST100075555,Physical SIM,8937129685829146976,+14337057238,2021-07-11,Active
SIMF2C460DF41,CUST100077635,Physical SIM,8947813232477090042,+18719384363,2017-07-01,Active
SIM64329E0531,CUST100007884,eSIM,8963953483827674860,+13412716027,2016-12-25,Active
SIM84779ED046,CUST100069321,Physical SIM,8958927137170305271,+16430545068,2020-06-06,Swapped
SIM0CA0B8078E,CUST100017968,eSIM,8914524049609339879,+19803306890,2019-09-30,Active
SIM14906BA16F,CUST100000409,eSIM,8961054514717913004,+19773643997,2025-09-15,Active
SIM0807488010,CUST100083151,eSIM,8901011391582256014,+15628046381,2017-01-15,Active
SIM5F30208337,CUST100072429,Physical SIM,8926464245987884264,+12250673584,2020-09-15,Active
SIM9A7A61EB5F,CUST100068435,Physical SIM,8921274422041448640,+11277450894,2017-06-07,Active
SIM4463517BD6,CUST100081418,Physical SIM,8940442593249241212,+11797508316,2021-11-25,Deactivated
SIM09B5B9336D,CUST100067559,eSIM,8968590564400770289,+17705184793,2024-11-26,Suspended
SIM66CA40C174,CUST100091977,eSIM,8977604630238320799,+18797424919,2023-07-19,Active
SIM925D8E2426,CUST100073120,Physical SIM,8979515232686287189,+14600013180,2018-04-22,Active
SIM5D63BAD0CE,CUST100075126,Physical SIM,8990972819860753129,+16630207213,2018-01-22,Active
SIM2BB3B23A36,CUST100068280,Physical SIM,8916999949265479463,+14796188328,2024-05-25,Active
SIM137E65C867,CUST100077234,Physical SIM,8954523681864557824,+11011942340,2022-01-26,Active
SIM94F35F5F83,CUST100001281,eSIM,8983924885336531250,+17456498239,2021-08-09,Suspended
SIM415E7BFDD6,CUST100031646,Physical SIM,8939874609969865192,+10474481198,2020-10-23,Active
SIM1FCD5DC640,CUST100026130,Physical SIM,8968637465580897715,+12119836419,2023-09-30,Active
SIMD5E7BD8345,CUST100074364,Physical SIM,8901826003453505169,+18367185805,2016-12-09,Suspended
SIM4ECA5414A7,CUST100014741,eSIM,8914693456006558019,+18124939365,2016-04-23,Suspended
SIM1ECFE2CCE9,CUST100047939,eSIM,8989711768596209144,+18719755907,2024-02-13,Active
SIMDA0DF65A58,CUST100045396,Physical SIM,8937421413855162134,+11424069011,2022-03-22,Active
SIM3DD659C42F,CUST100081837,eSIM,8902094967218363036,+19753018081,2024-03-22,Active
SIM0D20E04B31,CUST100051978,Physical SIM,8958180855664874493,+19921503710,2016-11-12,Active
SIMB7367F5330,CUST100090823,eSIM,8937721189787145588,+16711407614,2025-08-31,Active
SIMD6CFB4FD9E,CUST100042842,Physical SIM,8910596952799549962,+19210709270,2020-06-16,Active
SIM8178C00CB1,CUST100048739,eSIM,8975690888702233425,+10301030693,2015-12-04,Active
SIMB47722B693,CUST100092630,Physical SIM,8943061967355756731,+14093463280,2026-02-17,Active
SIM02B8557B4F,CUST100008376,Physical SIM,8937524968026922531,+12174573440,2021-01-21,Active
SIM6F5A6FAB23,CUST100043991,Physical SIM,8961838900167359955,+14605965054,2018-02-02,Active
SIM90B8A9C02D,CUST100099272,eSIM,8908806635868667761,+10708270540,2022-08-12,Active
SIMCBE75CC297,CUST100013013,eSIM,8939527348075425839,+13008618061,2025-04-17,Active
SIMDDD5DCC1BB,CUST100054546,Physical SIM,8913973224156447337,+11468243315,2019-07-24,Active
SIM7B531F0449,CUST100044322,Physical SIM,8903712672844344459,+19789235491,2016-06-16,Active
SIM66F20FCC33,CUST100023822,Physical SIM,8981596136802713211,+11374199627,2018-04-12,Active
SIM019224104A,CUST100070654,eSIM,8920231790083537439,+15179337087,2025-09-26,Active
SIM7A63B291F4,CUST100007626,Physical SIM,8978029150317629651,+17267882955,2017-05-07,Deactivated
SIMD8A7C512F1,CUST100054451,Physical SIM,8908392048115255482,+17449962487,2025-12-29,Active
SIMFFBF82BE57,CUST100032718,Physical SIM,8922604493584897635,+13923160606,2022-11-23,Active
SIM4C5D6D08B3,CUST100080494,Physical SIM,8985232262775814230,+10324134546,2021-02-20,Active
SIM819906F177,CUST100014517,eSIM,8998990513663763320,+11113468683,2022-05-10,Active
SIME46DCD9EE1,CUST100022614,eSIM,8949571430341922762,+16782554205,2015-04-15,Active
SIME87DE298BF,CUST100028576,Physical SIM,8986484076262430186,+16519672880,2021-02-18,Active
SIM5626899C33,CUST100052094,Physical SIM,8933415595914807555,+17742344386,2015-03-02,Active
SIM0D52CBB6B4,CUST100017443,Physical SIM,8915388151101511544,+15999854518,2025-06-05,Active
SIME1E3A189BD,CUST100069018,Physical SIM,8934622485595344035,+11886211731,2025-01-16,Active
SIM87665D90DB,CUST100024615,Physical SIM,8927919116734755012,+13522963134,2015-12-16,Active
SIMD8E3572D2D,CUST100082331,eSIM,8984592695281754915,+17110171729,2022-11-14,Active
SIMCC40C4A702,CUST100080888,Physical SIM,8919225024882704834,+11029046511,2020-05-18,Active
SIMA41F798EFE,CUST100033076,Physical SIM,8922733827520947138,+16475534138,2023-02-13,Active
SIMF40CC45994,CUST100087176,Physical SIM,8945824441194419662,+16264224620,2024-11-25,Active
SIM02F18CEDB0,CUST100031055,Physical SIM,8949088807176205433,+14849560960,2015-10-07,Deactivated
SIM12E9A553C7,CUST100097281,Physical SIM,8940823093547923998,+16403812266,2019-01-06,Active
SIMB0B2927508,CUST100009996,Physical SIM,8901732546214115154,+18138699317,2021-03-05,Active
SIM6BBCD2ED87,CUST100076785,Physical SIM,8997692597118596526,+10303151036,2022-04-20,Active
SIMF188CC048D,CUST100085355,Physical SIM,8991141234842561760,+11243895780,2015-06-22,Active
SIM309F6DDFE2,CUST100094185,eSIM,8918513970525197345,+16525622829,2020-04-20,Active
SIMBC72B9FF9E,CUST100005748,Physical SIM,8977166211266893978,+14543036598,2023-07-17,Active
SIM63814F9429,CUST100021543,Physical SIM,8927716931572502601,+12332365965,2015-06-20,Active
SIM4F154DF06E,CUST100073285,Physical SIM,8949237224608598474,+15086476742,2016-04-21,Active
SIMA40A14BE03,CUST100005776,Physical SIM,8985317355625448059,+15227261189,2020-05-27,Active
SIM5ABC32A00C,CUST100078211,Physical SIM,8910190426767729457,+19257841579,2016-08-12,Deactivated
SIMC018E6602E,CUST100021300,Physical SIM,8934373338733616861,+16314686869,2022-12-13,Active
SIME80151B7EB,CUST100085169,Physical SIM,8997635496253245953,+19363335621,2021-10-19,Active
SIMAE12D51212,CUST100087000,Physical SIM,8995488298075562812,+13937247707,2015-08-31,Active
SIM15988ADD80,CUST100019075,Physical SIM,8929322510177157916,+11363946980,2025-12-11,Active
SIMC114D2C4AC,CUST100009875,eSIM,8993186996595675867,+13472776889,2016-07-26,Deactivated
SIMBC35DC62E8,CUST100063806,eSIM,8943750348813602407,+14106612538,2015-08-26,Active
SIM683C3D344D,CUST100004553,Physical SIM,8906438713721874661,+12339433204,2026-01-26,Active
SIM5D4E93FD0B,CUST100057681,Physical SIM,8964034073425044877,+18433998102,2017-05-30,Swapped
SIMDFF9C82788,CUST100063309,eSIM,8914927405522627881,+15607938658,2022-06-20,Active
SIM9924535BDA,CUST100084949,eSIM,8922995629292304206,+18701033204,2024-08-26,Swapped
SIMA4160266AA,CUST100056427,Physical SIM,8927526877102467728,+19208146594,2020-01-02,Active
SIMFBBB5E7546,CUST100006328,Physical SIM,8999228791529133840,+18113585989,2023-07-21,Active
SIM2136CA9869,CUST100050142,Physical SIM,8936475895935259304,+15347517554,2023-10-19,Active
SIM4779D615E2,CUST100062554,Physical SIM,8985515874380308059,+16530544057,2024-03-18,Active
SIM60852C4A38,CUST100082564,eSIM,8912694200740219125,+18683211608,2024-04-24,Active
SIM007EE027AD,CUST100093517,Physical SIM,8993841172345971719,+19410859366,2025-01-08,Deactivated
SIM32CAC0CDE6,CUST100044932,Physical SIM,8933101352076819134,+11916618362,2026-04-03,Active
SIME37E8A272F,CUST100075421,eSIM,8953737864391155082,+10370714377,2025-09-03,Suspended
SIMDD08F0FE03,CUST100008879,Physical SIM,8950817190692684737,+13922787698,2022-08-10,Active
SIM4CF8AF5175,CUST100085308,Physical SIM,8909535333868231027,+18770986089,2024-03-08,Active
SIM4D652462C2,CUST100069894,eSIM,8945652965265430266,+19370812122,2021-03-29,Active
SIM6B75EDEB51,CUST100049443,Physical SIM,8933513366869457579,+15113823537,2020-02-20,Active
SIMA8900BC961,CUST100037371,Physical SIM,8934086729617883760,+14307112296,2025-07-23,Deactivated
SIM46FB729507,CUST100060996,Physical SIM,8926716008838472096,+19526196483,2023-07-16,Active
SIMC13DECAA07,CUST100071570,Physical SIM,8978588937042442172,+19802852728,2018-02-01,Active
SIM902AA33A92,CUST100028107,eSIM,8911323636202717479,+15976874103,2018-02-18,Active
SIM2D4AD7F810,CUST100039845,eSIM,8978307973298892425,+16609507240,2022-08-30,Active
SIM337D4F93E1,CUST100096231,eSIM,8929436242891418325,+13719856966,2020-04-12,Active
SIM9F4110575C,CUST100058158,Physical SIM,8973637711146227423,+14259932650,2016-07-15,Active
SIMF8566FD65D,CUST100062072,eSIM,8982000737056561319,+16788073726,2024-09-11,Active
SIM5F071CFE57,CUST100017206,eSIM,8915117121670549005,+15428638599,2017-03-06,Active
SIMC86516D30E,CUST100016977,Physical SIM,8978967959154667114,+19329177783,2023-08-17,Active
SIM121DBB2145,CUST100022882,Physical SIM,8995421007328824515,+12750440240,2015-02-12,Active
SIMCE03C8704B,CUST100024072,eSIM,8912545600382249865,+17563453697,2023-12-16,Active
SIME2AA8BB7AD,CUST100062803,Physical SIM,8932450181474247230,+18982359102,2021-04-30,Active
SIMFE0F080230,CUST100067059,eSIM,8950300528874437045,+17826752618,2017-06-06,Suspended
SIMA723627176,CUST100042144,Physical SIM,8999697593840377123,+11184913095,2019-02-16,Active
SIM2BECAE4925,CUST100048209,Physical SIM,8960175892269483353,+14097543086,2015-03-21,Active
SIM336EC2398E,CUST100021267,Physical SIM,8923174598333298369,+15368919745,2017-09-10,Active
SIM843F3D13F9,CUST100006241,Physical SIM,8969435831018241507,+15157866821,2019-07-10,Suspended
SIM7FA2ADF503,CUST100061683,Physical SIM,8993857630190442592,+14667877178,2025-11-05,Active
SIM4700E8BDDC,CUST100040901,Physical SIM,8951472931918321404,+10134434437,2019-02-11,Active
SIM03CB2EFF19,CUST100079241,Physical SIM,8992902792137875621,+17243360975,2017-05-16,Active
SIMB61F8767E3,CUST100078353,Physical SIM,8931362820583899387,+17520677019,2017-02-20,Active
SIMBA4128F81A,CUST100056624,Physical SIM,8940561417938100981,+15544342667,2023-11-16,Active
SIM7D5F276A61,CUST100026100,Physical SIM,8991791944318588080,+11887127538,2021-12-12,Active
SIM3D1598C52B,CUST100001649,eSIM,8900305506074556775,+18201059163,2021-05-24,Active
SIM0BAFE5D9D5,CUST100030341,Physical SIM,8916301461228107230,+15495302535,2023-07-13,Deactivated
SIMEEFB9D25B0,CUST100096500,Physical SIM,8999300686300323198,+10214209447,2019-05-31,Active
SIMB1CCC4134F,CUST100082833,Physical SIM,8946659079901069742,+17710796471,2022-07-18,Suspended
SIM8CFA43B5FC,CUST100057906,Physical SIM,8929185066268302068,+19604268925,2022-08-27,Active
SIMD71A93CC54,CUST100075885,Physical SIM,8988973269870524650,+14481967048,2016-04-24,Active
SIM7DDE8A1BA5,CUST100001707,eSIM,8910818798133378500,+15157936350,2022-02-17,Active
SIMD4F5223F8A,CUST100035725,Physical SIM,8931396201534837423,+19051605177,2021-06-26,Active
SIM4C993498E2,CUST100043610,eSIM,8936627639635620132,+18487740024,2024-11-14,Active
SIM1CC496B344,CUST100036846,Physical SIM,8912987687904113420,+17360648123,2022-12-11,Active
SIM656B07B915,CUST100070659,eSIM,8973542443974454541,+14490148645,2023-04-26,Active
SIM2E06967A42,CUST100013230,Physical SIM,8932641613293869187,+15187390247,2024-01-06,Active
SIM7CAEA14847,CUST100055839,eSIM,8904732488321583462,+12801135186,2020-08-20,Active
SIM84A05C9C31,CUST100022330,Physical SIM,8917320381895413854,+11550829018,2025-08-03,Active
SIMC333478B39,CUST100005876,eSIM,8931398485599323756,+14114676968,2017-10-31,Active
SIM5CCE6A58F5,CUST100063270,Physical SIM,8988569553621460776,+17693298551,2018-04-12,Active
SIM7ADF8BF959,CUST100017582,eSIM,8929965876899111867,+13925999642,2019-10-15,Active
SIMF0472F5BB4,CUST100047568,eSIM,8902933144917549654,+10484890475,2023-09-02,Active
SIM438657A191,CUST100012604,Physical SIM,8921067602775925618,+18702724176,2015-05-24,Active
SIMB1EE400F41,CUST100070692,Physical SIM,8956210235412162054,+16969052421,2018-07-26,Active
SIM7BCCA70C2A,CUST100048256,Physical SIM,8952160618169088122,+15517947941,2017-09-06,Active
SIMAAC3C37088,CUST100050231,Physical SIM,8945201825096104144,+18920988485,2016-12-02,Active
SIMB858724A05,CUST100078445,Physical SIM,8945835803014806585,+16913890651,2024-08-26,Active
SIM1E84E87CB2,CUST100026021,Physical SIM,8951031704900348956,+14400535873,2020-08-14,Active
SIMF888DFA6DC,CUST100079720,eSIM,8916966844105780549,+16652666053,2021-03-17,Active
SIMFB2DD84F23,CUST100074519,Physical SIM,8973320909116760162,+17829668404,2018-07-19,Active
SIM05520B900A,CUST100027352,Physical SIM,8945994464872358270,+15130241682,2025-10-03,Suspended
SIME36B2CC679,CUST100068564,Physical SIM,8996813641739028235,+15720410480,2017-04-23,Active
SIM32C96C3BD9,CUST100077176,eSIM,8907202220008160679,+15654236623,2025-04-29,Active
SIM18B0FAC8EA,CUST100002449,Physical SIM,8966659809094379498,+11603226949,2021-09-28,Active
SIM378AEBEE79,CUST100029742,eSIM,8968031051352018533,+13824211698,2026-01-22,Active
SIMFF3A5CEB75,CUST100003914,Physical SIM,8974291258559230720,+18976816795,2026-04-22,Active
SIM7EF46B5588,CUST100091109,Physical SIM,8989349004515560601,+19745323537,2026-05-19,Suspended
SIM6ED00E4AE8,CUST100031314,Physical SIM,8992536384503341602,+16978326365,2026-04-01,Active
SIM7FA25AB1B5,CUST100034520,eSIM,8941401943253338798,+17207870474,2020-10-23,Active
SIM33BF73ACC5,CUST100057652,Physical SIM,8964871647733567167,+12616809097,2017-10-01,Active
SIMFB4EB4548D,CUST100081786,eSIM,8966767876799380442,+18319375686,2020-08-27,Active
SIM01735539E9,CUST100041735,Physical SIM,8931783097253345224,+19855134370,2016-01-03,Active
SIM35340B122A,CUST100006392,eSIM,8978907382886627067,+16815311293,2022-04-30,Active
SIM049490F45D,CUST100060436,eSIM,8924959883206370313,+11466607431,2015-04-29,Active
SIM5366292EE3,CUST100043209,Physical SIM,8989921334255967360,+14443866079,2025-05-28,Active
SIMF4365CC3B5,CUST100041385,Physical SIM,8988945829909893239,+10504817082,2020-10-22,Active
SIM704804B742,CUST100033187,eSIM,8987710344087068147,+18596549563,2019-02-08,Active
SIM6224193694,CUST100037795,Physical SIM,8945493423786881519,+11574203561,2020-12-30,Active
SIMD79D819B35,CUST100004747,Physical SIM,8934900926099669049,+19744391929,2015-07-25,Active
SIMAD00891562,CUST100077989,Physical SIM,8990063444163657728,+18390147283,2016-06-29,Active
SIM7B80A89EE0,CUST100055746,Physical SIM,8912732032020428996,+16808146222,2024-07-15,Active
SIM4E789A14B5,CUST100000046,Physical SIM,8932199657726674399,+12549206860,2022-08-30,Active
SIMA3CE81C94B,CUST100038248,Physical SIM,8984033226690770888,+15023727319,2026-04-17,Active
SIMC7B912A5FA,CUST100037484,Physical SIM,8985210999730670710,+10217069629,2018-05-29,Swapped
SIMD6ECBBB58C,CUST100002954,eSIM,8913937528136387819,+10013101832,2016-10-29,Swapped
SIM1FA509EC0A,CUST100080187,Physical SIM,8950428195454012826,+18272424535,2023-07-29,Active
SIM376060E15F,CUST100016360,eSIM,8964898628361043349,+18512933428,2025-02-05,Active
SIM4B0F911566,CUST100048129,eSIM,8945552886561525184,+15586556677,2021-12-21,Active
SIMDC2FFDC05F,CUST100017634,eSIM,8947272357910027699,+15380672768,2021-04-28,Active
SIM947622C25E,CUST100008478,Physical SIM,8947360922213801681,+18311138688,2023-05-21,Active
SIM698E767049,CUST100044010,eSIM,8934645587882910547,+12854615769,2015-11-03,Active
SIM6E2457CD07,CUST100090778,Physical SIM,8997065147362447089,+10962651526,2018-08-25,Active
SIM6CD0812D57,CUST100084617,eSIM,8907344580452006330,+14806435111,2016-01-14,Active
SIMF08246C660,CUST100080428,Physical SIM,8991111551498375909,+14330037491,2015-10-02,Active
SIM1D8C63CA66,CUST100010424,Physical SIM,8927100102381213943,+15431083047,2023-04-03,Active
SIM321B7EB10E,CUST100074157,eSIM,8983024522147174174,+14854471375,2021-08-13,Active
SIMA6E41422F0,CUST100020867,Physical SIM,8994487893276607832,+14375955025,2026-02-10,Active
SIM7BBF22118A,CUST100094687,eSIM,8913412087550376105,+16607402671,2021-05-24,Active
SIM6C9FF9DABD,CUST100023438,eSIM,8984872901482927084,+18371745509,2018-11-17,Active
SIM1F2474C8A7,CUST100080662,Physical SIM,8908767767405206511,+17221573133,2023-03-03,Active
SIMB162F60098,CUST100035857,eSIM,8934568442653336419,+11897230960,2016-10-04,Active
SIMC1C76A31A0,CUST100063629,Physical SIM,8940595770744743782,+11878567305,2016-06-16,Active
SIMF426508BB8,CUST100085695,Physical SIM,8908432591018175563,+18734369590,2016-05-04,Active
SIMC06C948ADE,CUST100099281,Physical SIM,8919787833665622296,+18396103514,2017-02-13,Active
SIM132D3C4A82,CUST100057367,Physical SIM,8918616700602870603,+15867840022,2025-08-13,Active
SIMACE97240B9,CUST100065762,Physical SIM,8955065138817596167,+12251640315,2020-07-01,Active
SIM9A2DA10DE2,CUST100066447,eSIM,8986635712590408836,+19591716645,2017-04-30,Active
SIM8B252686D0,CUST100068445,Physical SIM,8936809198337239159,+14513676778,2019-12-03,Active
SIM998A47AFFE,CUST100077004,Physical SIM,8928689745114593453,+18522931279,2017-05-11,Active
SIM0FCB0FE864,CUST100082171,eSIM,8961882797076407258,+15246147108,2016-04-18,Active
SIM8C0D1ED493,CUST100079139,Physical SIM,8930925654773579455,+19378977905,2025-02-19,Active
SIMA0ED45FDF9,CUST100072153,eSIM,8932922988514744889,+19227840482,2023-06-16,Active
SIMF9D369663F,CUST100042548,Physical SIM,8977480759915623113,+17045841461,2022-07-31,Active
SIM714DB1C028,CUST100056654,Physical SIM,8970528535747584467,+18568019843,2015-08-30,Active
SIMC46BC1032B,CUST100008147,Physical SIM,8992626552974812089,+18032017409,2018-04-10,Active
SIM5B07E0E705,CUST100008007,Physical SIM,8979511438118785131,+13550675289,2017-09-26,Active
SIM89CEE23DC7,CUST100077553,Physical SIM,8988679728137014321,+10864880468,2020-11-19,Active
SIM0A2589D6D3,CUST100031548,Physical SIM,8929343955754956513,+18198050888,2021-10-15,Active
SIM2D4049653A,CUST100007806,eSIM,8902471027920121110,+14393230485,2026-04-22,Active
SIM11489955D7,CUST100079238,Physical SIM,8995342393308499507,+14177441663,2021-08-29,Active
SIM48F019A1AF,CUST100096280,eSIM,8930344313414317417,+11544139761,2016-06-11,Active
SIM50716CF781,CUST100048422,Physical SIM,8965117017006922171,+11415521218,2018-02-16,Active
SIM2E6D00CDFB,CUST100049041,eSIM,8924899814966429358,+11399663702,2016-12-23,Swapped
SIM39698205AB,CUST100033893,eSIM,8925097188628711264,+15210747747,2021-05-25,Active
SIM36A6EAA2D2,CUST100048504,Physical SIM,8960955578703328398,+10564814305,2020-10-22,Active
SIM43C8292BEB,CUST100047645,eSIM,8933996016348952632,+17008567742,2019-04-19,Active
SIMD38A4E60E0,CUST100058334,eSIM,8966649809214994584,+18604651462,2022-02-14,Active
SIM7C0C6A7779,CUST100062375,Physical SIM,8937167558367917682,+10441865486,2015-02-04,Active
SIM1492D851DC,CUST100046506,Physical SIM,8957455217792076451,+15294534746,2022-09-18,Deactivated
SIM331310CC1D,CUST100047074,Physical SIM,8996326758111171656,+10164427674,2020-02-27,Active
SIM83E0537485,CUST100046456,eSIM,8952018047768880853,+12548827532,2017-01-03,Active
SIM9C8FC26025,CUST100090231,eSIM,8996849634244917533,+16874791804,2023-09-27,Active
SIMA4085DE2DB,CUST100083685,eSIM,8995528915762692554,+18781579951,2021-04-30,Active
SIM19CAB1FAC3,CUST100004478,eSIM,8974921044360931483,+13076640629,2023-10-15,Active
SIM45256D02A7,CUST100072392,eSIM,8940343429164555108,+16067430265,2017-08-18,Deactivated
SIM26E2F40E9D,CUST100066026,Physical SIM,8910835157329288902,+17812979626,2025-10-15,Active
SIM7F08C9A201,CUST100067917,eSIM,8921009937364280970,+19441467947,2015-09-21,Active
SIM90370D5434,CUST100022916,eSIM,8920799811314404678,+10344114214,2024-03-28,Active
SIM7ABAF20063,CUST100097219,Physical SIM,8965519007325607846,+17716714973,2015-01-26,Active
SIM8D224CECE4,CUST100072733,Physical SIM,8987344496491956666,+17983251300,2025-06-21,Active
SIM2CD4C72199,CUST100078519,Physical SIM,8999911366028887226,+19003622890,2026-04-13,Active
SIMD5588A611F,CUST100096691,Physical SIM,8935817745848800961,+16514718925,2026-01-10,Active
SIM024C8886A5,CUST100088760,eSIM,8947948016168356617,+15900383218,2017-07-29,Active
SIM95E5F5A098,CUST100035746,eSIM,8985327441599053305,+17797911383,2022-05-23,Active
SIMA2202095F5,CUST100038790,eSIM,8905801671558913831,+10507722540,2015-10-14,Active
SIM7B79299403,CUST100006359,Physical SIM,8920523353759389813,+14950412130,2017-10-05,Active
SIME93E1CFFD4,CUST100033530,Physical SIM,8967739927958664465,+13271540466,2017-02-15,Active
SIM9D4DE35A8C,CUST100064993,Physical SIM,8989809932421153823,+12243272142,2024-12-26,Deactivated
SIMD980320331,CUST100053856,Physical SIM,8986518954551072398,+14738255876,2015-09-16,Active
SIM0B78F15AC7,CUST100099344,Physical SIM,8984488053134516165,+10427813007,2017-09-18,Deactivated
