customer_id,first_name,last_name,email,phone,address_line,city,state,zip,preferred_store_id,preferred_channel,marketing_opt_in,created_at
CUS0501,Jackson,Lee,jackson.lee501@yahoo.com,(289) 258-2451,8208 Cedar Ln,Charlotte,NC,28202,STR0133,mobile_app,false,2024-05-07 12:59:27
CUS0502,Isabella,Harris,isabella.harris502@gmail.com,(739) 223-3140,4555 Elm St,Denver,CO,80202,STR0597,web,false,2025-03-20 04:07:28
CUS0503,Ella,Hill,ella.hill503@outlook.com,(615) 582-4938,5521 Pine Rd,Miami,FL,33101,STR0821,web,true,2024-12-30 01:06:28
CUS0504,Zoey,Robinson,zoey.robinson504@outlook.com,(238) 657-7837,5949 2nd St,Nashville,TN,37203,STR0793,web,true,2026-07-06 23:15:15
CUS0505,Harper,Young,harper.young505@example.com,(967) 944-6777,2544 Elm St,Columbus,OH,43215,STR0078,phone,false,2025-01-26 19:30:40
CUS0506,Alexander,Scott,alexander.scott506@icloud.com,(668) 806-1841,1358 Sunset Blvd,Charlotte,NC,28202,STR0504,web,true,2025-03-27 12:22:50
CUS0507,Mia,Walker,mia.walker507@example.com,(480) 776-8014,5379 Pine Rd,Atlanta,GA,30303,STR0215,delivery_partner,true,2024-09-29 10:17:00
CUS0508,Evelyn,Nguyen,evelyn.nguyen508@example.com,(254) 345-1986,3681 Sunset Blvd,Columbus,OH,43215,STR0530,web,false,2026-05-26 01:44:07
CUS0509,Chloe,Smith,chloe.smith509@outlook.com,(977) 291-6611,9354 Highland Ave,Austin,TX,78701,STR0085,phone,false,2026-05-20 16:24:13
CUS0510,Grace,Torres,grace.torres510@icloud.com,(527) 426-9902,5592 Oak Ave,Tampa,FL,33602,STR0725,phone,true,2025-05-12 05:56:49
CUS0511,Nora,Walker,nora.walker511@outlook.com,(364) 829-5658,6845 Oak Ave,Seattle,WA,98101,STR0320,phone,true,2025-01-20 01:21:02
CUS0512,Levi,Hernandez,levi.hernandez512@gmail.com,(723) 562-3305,377 Market St,Austin,TX,78701,STR0810,phone,false,2025-02-25 12:04:12
CUS0513,Grace,Jones,grace.jones513@example.com,(710) 738-9126,3104 Lakeview Blvd,Dallas,TX,75201,STR0148,delivery_partner,false,2026-03-30 07:48:57
CUS0514,Scarlett,Thompson,scarlett.thompson514@yahoo.com,(908) 719-1672,4709 Oak Ave,Atlanta,GA,30303,STR0729,delivery_partner,false,2024-10-20 07:17:16
CUS0515,Oliver,Harris,oliver.harris515@yahoo.com,(955) 893-4791,1011 River Rd,Austin,TX,78701,STR0835,web,false,2025-01-16 06:02:56
CUS0516,Oliver,King,oliver.king516@yahoo.com,(629) 868-8043,898 Sunset Blvd,Miami,FL,33101,STR0186,in_store,true,2025-04-13 11:35:01
CUS0517,Amelia,Garcia,amelia.garcia517@example.com,(753) 249-3594,1104 Main St,San Antonio,TX,78205,STR0595,phone,true,2026-01-02 08:34:13
CUS0518,Jackson,Clark,jackson.clark518@icloud.com,(665) 445-7816,5614 2nd St,Portland,OR,97201,STR0978,mobile_app,true,2025-12-12 07:44:31
CUS0519,Ella,Thompson,ella.thompson519@example.com,(259) 413-5099,8271 Oak Ave,Denver,CO,80202,STR0629,web,true,2025-05-29 06:01:10
CUS0520,Penelope,Taylor,penelope.taylor520@gmail.com,(310) 251-3289,6265 Park Ave,San Antonio,TX,78205,STR0210,delivery_partner,false,2025-07-10 19:42:53
CUS0521,Ethan,Thomas,ethan.thomas521@example.com,(833) 949-3216,3158 Highland Ave,Charlotte,NC,28202,STR0256,phone,true,2024-03-17 22:38:38
CUS0522,Oliver,Wilson,oliver.wilson522@outlook.com,(870) 732-6159,5520 Highland Ave,Phoenix,AZ,85004,STR0805,in_store,true,2024-04-18 19:33:50
CUS0523,Lucas,Harris,lucas.harris523@icloud.com,(341) 632-1232,6326 Lakeview Blvd,Denver,CO,80202,STR0289,in_store,false,2024-01-28 07:22:31
CUS0524,Elijah,Martin,elijah.martin524@icloud.com,(647) 360-2759,6892 Cedar Ln,Denver,CO,80202,STR0576,phone,true,2026-02-27 00:00:24
CUS0525,Evelyn,Rodriguez,evelyn.rodriguez525@icloud.com,(455) 255-3855,9564 Cedar Ln,Portland,OR,97201,STR0055,mobile_app,true,2026-06-18 14:54:54
CUS0526,Zoey,Hernandez,zoey.hernandez526@gmail.com,(361) 434-6918,8320 Park Ave,Phoenix,AZ,85004,STR0212,mobile_app,true,2024-09-17 21:22:56
CUS0527,Elijah,Hernandez,elijah.hernandez527@yahoo.com,(749) 470-9695,9174 Park Ave,Phoenix,AZ,85004,STR0916,in_store,true,2026-04-28 19:44:12
CUS0528,Joseph,Nguyen,joseph.nguyen528@outlook.com,(284) 593-6469,9551 Oak Ave,Denver,CO,80202,STR0768,delivery_partner,false,2026-07-26 14:31:59
CUS0529,Daniel,Jackson,daniel.jackson529@outlook.com,(985) 529-3365,3913 5th Ave,Denver,CO,80202,STR0599,in_store,false,2025-11-03 06:58:04
CUS0530,Emma,White,emma.white530@yahoo.com,(955) 738-7155,8128 River Rd,Houston,TX,77002,STR0375,web,false,2025-04-16 06:35:13
CUS0531,Ava,Jones,ava.jones531@icloud.com,(980) 699-6679,748 Oak Ave,Chicago,IL,60601,STR0915,web,true,2026-07-02 15:20:15
CUS0532,Olivia,Flores,olivia.flores532@icloud.com,(701) 346-6631,738 Highland Ave,Miami,FL,33101,STR0132,delivery_partner,true,2024-12-21 07:28:05
CUS0533,Noah,Martin,noah.martin533@icloud.com,(695) 928-1531,8124 Maple Dr,Miami,FL,33101,STR0277,mobile_app,false,2024-04-29 12:14:49
CUS0534,James,Miller,james.miller534@yahoo.com,(879) 505-1206,7994 Park Ave,Seattle,WA,98101,STR0633,phone,true,2024-06-01 04:09:55
CUS0535,Levi,Garcia,levi.garcia535@outlook.com,(692) 531-3907,8002 Elm St,Seattle,WA,98101,STR0296,phone,true,2025-02-20 23:01:08
CUS0536,Joseph,Gonzalez,joseph.gonzalez536@example.com,(972) 609-9026,8236 Elm St,Charlotte,NC,28202,STR0943,in_store,true,2024-07-14 07:03:27
CUS0537,Matthew,Brown,matthew.brown537@example.com,(720) 271-6693,5884 Highland Ave,Seattle,WA,98101,STR0480,in_store,true,2025-08-31 03:17:12
CUS0538,Michael,Clark,michael.clark538@gmail.com,(631) 624-5940,716 Park Ave,Miami,FL,33101,STR0246,mobile_app,true,2025-10-09 04:31:15
CUS0539,James,Harris,james.harris539@gmail.com,(549) 782-7070,5147 Oak Ave,Denver,CO,80202,STR0713,mobile_app,false,2025-09-25 02:26:39
CUS0540,Emma,Anderson,emma.anderson540@outlook.com,(625) 392-4069,2167 Cedar Ln,San Antonio,TX,78205,STR0929,web,true,2026-07-01 05:24:29
CUS0541,Lily,Martinez,lily.martinez541@example.com,(613) 268-3107,1345 Pine Rd,Phoenix,AZ,85004,STR0657,mobile_app,true,2025-09-05 19:55:39
CUS0542,Chloe,Martin,chloe.martin542@example.com,(697) 766-5983,8621 Lakeview Blvd,Chicago,IL,60601,STR0585,delivery_partner,true,2025-08-25 19:27:08
CUS0543,Grace,Gonzalez,grace.gonzalez543@icloud.com,(429) 259-6693,2664 Lakeview Blvd,Dallas,TX,75201,STR0643,in_store,false,2026-06-07 08:47:16
CUS0544,Ethan,Harris,ethan.harris544@yahoo.com,(980) 555-2287,6923 Cedar Ln,Atlanta,GA,30303,STR0137,phone,false,2024-10-11 22:16:56
CUS0545,Elijah,Rodriguez,elijah.rodriguez545@icloud.com,(800) 935-1163,1822 Lakeview Blvd,Portland,OR,97201,STR0400,phone,true,2025-03-13 17:35:47
CUS0546,Nova,Hill,nova.hill546@example.com,(635) 449-8646,288 5th Ave,Dallas,TX,75201,STR0537,web,true,2026-06-05 20:02:49
CUS0547,Harper,Harris,harper.harris547@yahoo.com,(377) 397-1197,6780 Maple Dr,Austin,TX,78701,STR0357,mobile_app,true,2025-10-14 21:00:58
CUS0548,Samuel,Thompson,samuel.thompson548@outlook.com,(600) 835-5740,2733 2nd St,Portland,OR,97201,STR0623,delivery_partner,false,2025-12-07 19:11:47
CUS0549,Emma,Smith,emma.smith549@gmail.com,(926) 236-4556,2620 Lakeview Blvd,Nashville,TN,37203,STR0209,in_store,false,2025-04-08 05:04:30
CUS0550,Isabella,Martin,isabella.martin550@yahoo.com,(926) 655-5990,6251 Maple Dr,Nashville,TN,37203,STR0767,web,false,2026-03-24 23:13:28
CUS0551,Layla,Anderson,layla.anderson551@icloud.com,(282) 318-9435,2488 Main St,Nashville,TN,37203,STR0989,phone,true,2025-06-14 21:33:29
CUS0552,Aria,Smith,aria.smith552@example.com,(537) 717-7767,2283 Sunset Blvd,Miami,FL,33101,STR0069,delivery_partner,false,2025-10-29 04:15:05
CUS0553,Samuel,Jones,samuel.jones553@gmail.com,(871) 367-9233,1297 Lakeview Blvd,Tampa,FL,33602,STR0497,delivery_partner,false,2024-06-09 07:10:34
CUS0554,Ethan,Sanchez,ethan.sanchez554@icloud.com,(434) 601-5976,7876 Pine Rd,Seattle,WA,98101,STR0520,in_store,true,2025-08-21 07:31:14
CUS0555,Mia,Clark,mia.clark555@example.com,(727) 486-6509,176 Maple Dr,Charlotte,NC,28202,STR0206,mobile_app,true,2025-05-22 07:55:37
CUS0556,Joseph,Lopez,joseph.lopez556@outlook.com,(231) 430-9037,5928 Maple Dr,Miami,FL,33101,STR0354,phone,true,2026-07-23 07:00:42
CUS0557,Sophia,Gonzalez,sophia.gonzalez557@outlook.com,(329) 905-8343,5417 Market St,Houston,TX,77002,STR0463,in_store,true,2025-01-25 03:28:44
CUS0558,Alexander,Brown,alexander.brown558@gmail.com,(578) 612-9213,7461 River Rd,Charlotte,NC,28202,STR0064,mobile_app,true,2025-01-22 22:57:37
CUS0559,Isabella,Sanchez,isabella.sanchez559@outlook.com,(837) 499-9877,9899 Oak Ave,Phoenix,AZ,85004,STR0513,web,false,2024-08-24 02:07:29
CUS0560,Layla,Hill,layla.hill560@example.com,(714) 373-1065,1219 Elm St,Chicago,IL,60601,STR0124,web,true,2025-01-04 23:44:57
CUS0561,Chloe,Young,chloe.young561@example.com,(291) 451-7552,1400 Market St,Seattle,WA,98101,STR0878,web,true,2025-02-21 00:57:49
CUS0562,Ella,Rodriguez,ella.rodriguez562@yahoo.com,(920) 968-7336,1788 5th Ave,Chicago,IL,60601,STR0582,web,true,2024-09-16 00:26:42
CUS0563,Joseph,Torres,joseph.torres563@yahoo.com,(776) 512-5317,9519 2nd St,Miami,FL,33101,STR0304,phone,true,2024-02-07 03:31:23
CUS0564,Levi,Taylor,levi.taylor564@icloud.com,(691) 619-7473,1268 Highland Ave,Tampa,FL,33602,STR0903,phone,true,2025-05-12 04:29:38
CUS0565,Aria,Ramirez,aria.ramirez565@gmail.com,(995) 954-1556,9555 5th Ave,Phoenix,AZ,85004,STR0093,web,true,2025-06-12 09:44:52
CUS0566,Layla,Sanchez,layla.sanchez566@example.com,(392) 345-4412,9255 Highland Ave,Tampa,FL,33602,STR0667,web,true,2025-11-20 10:36:18
CUS0567,Nova,Nguyen,nova.nguyen567@icloud.com,(215) 319-5665,1434 Pine Rd,Nashville,TN,37203,STR0653,mobile_app,false,2024-10-19 19:11:29
CUS0568,Scarlett,Miller,scarlett.miller568@yahoo.com,(619) 235-9700,8082 River Rd,Chicago,IL,60601,STR0043,mobile_app,false,2025-05-23 14:07:40
CUS0569,Aurora,Rodriguez,aurora.rodriguez569@yahoo.com,(763) 762-2641,1102 Pine Rd,Austin,TX,78701,STR0012,delivery_partner,true,2024-12-13 12:29:05
CUS0570,Daniel,Walker,daniel.walker570@icloud.com,(367) 217-4266,7281 Maple Dr,Seattle,WA,98101,STR0303,web,true,2024-12-07 20:12:41
CUS0571,Scarlett,White,scarlett.white571@gmail.com,(671) 855-2648,9501 Sunset Blvd,Seattle,WA,98101,STR0714,in_store,false,2026-01-20 16:02:03
CUS0572,Aurora,Lee,aurora.lee572@yahoo.com,(803) 617-9013,7846 Main St,Portland,OR,97201,STR0326,web,true,2025-03-22 04:13:26
CUS0573,Chloe,Gonzalez,chloe.gonzalez573@gmail.com,(601) 457-1092,9682 Highland Ave,Atlanta,GA,30303,STR0350,web,true,2025-01-14 08:33:33
CUS0574,Jack,Wright,jack.wright574@gmail.com,(973) 562-9478,8244 Market St,Portland,OR,97201,STR0547,in_store,false,2025-01-09 20:22:04
CUS0575,Mia,Perez,mia.perez575@yahoo.com,(803) 380-7920,6884 Pine Rd,San Antonio,TX,78205,STR0324,web,true,2024-05-27 03:56:45
CUS0576,David,Allen,david.allen576@gmail.com,(777) 535-9448,857 Cedar Ln,Columbus,OH,43215,STR0015,in_store,true,2024-03-16 23:48:15
CUS0577,Scarlett,Davis,scarlett.davis577@example.com,(678) 987-1212,679 Main St,Charlotte,NC,28202,STR0073,delivery_partner,true,2025-05-05 10:05:14
CUS0578,Olivia,Lewis,olivia.lewis578@example.com,(527) 463-7430,7235 2nd St,San Antonio,TX,78205,STR0727,phone,true,2026-03-17 15:41:00
CUS0579,Layla,Young,layla.young579@icloud.com,(971) 786-4800,9410 Sunset Blvd,Denver,CO,80202,STR0993,in_store,true,2025-01-14 09:24:42
CUS0580,Benjamin,Miller,benjamin.miller580@example.com,(743) 525-7192,8166 Oak Ave,San Antonio,TX,78205,STR0537,phone,false,2024-06-16 00:54:03
CUS0581,Amelia,Smith,amelia.smith581@yahoo.com,(876) 754-5147,2879 Elm St,Phoenix,AZ,85004,STR0646,in_store,false,2025-04-01 17:23:55
CUS0582,Aiden,Williams,aiden.williams582@example.com,(507) 965-1235,9477 Cedar Ln,San Antonio,TX,78205,STR0171,delivery_partner,false,2025-07-03 06:41:28
CUS0583,Mason,Lee,mason.lee583@example.com,(839) 956-1595,3749 2nd St,Atlanta,GA,30303,STR0791,phone,false,2025-11-28 00:34:24
CUS0584,Aria,Lewis,aria.lewis584@icloud.com,(598) 640-1594,6354 5th Ave,Miami,FL,33101,STR0170,delivery_partner,true,2025-10-12 19:40:20
CUS0585,Emily,Jones,emily.jones585@outlook.com,(217) 863-4480,9253 Park Ave,Columbus,OH,43215,STR0838,mobile_app,true,2024-11-10 03:34:20
CUS0586,Aria,Robinson,aria.robinson586@yahoo.com,(221) 740-2637,8374 Maple Dr,Denver,CO,80202,STR0418,phone,false,2025-03-27 03:18:46
CUS0587,Nova,Torres,nova.torres587@example.com,(900) 658-1139,2965 Market St,Miami,FL,33101,STR0771,mobile_app,false,2024-11-14 01:22:37
CUS0588,Mia,Smith,mia.smith588@outlook.com,(516) 772-2308,9036 Elm St,Portland,OR,97201,STR0121,phone,false,2024-07-09 11:42:52
CUS0589,Sophia,Jones,sophia.jones589@example.com,(624) 257-6588,7181 5th Ave,Charlotte,NC,28202,STR0460,mobile_app,true,2025-12-31 07:17:23
CUS0590,Jackson,Jones,jackson.jones590@example.com,(765) 821-3208,556 5th Ave,Atlanta,GA,30303,STR0234,in_store,true,2024-07-31 12:38:18
CUS0591,Sebastian,Lewis,sebastian.lewis591@outlook.com,(234) 566-9249,3052 Maple Dr,Phoenix,AZ,85004,STR0696,in_store,false,2025-11-11 12:21:22
CUS0592,Ava,Harris,ava.harris592@example.com,(693) 313-3781,4372 2nd St,Portland,OR,97201,STR0612,mobile_app,true,2026-01-29 15:54:29
CUS0593,Mason,Harris,mason.harris593@icloud.com,(265) 393-7633,4627 Park Ave,Phoenix,AZ,85004,STR0862,mobile_app,true,2025-06-14 23:54:27
CUS0594,Evelyn,White,evelyn.white594@outlook.com,(434) 663-6839,2921 Elm St,Dallas,TX,75201,STR0455,web,true,2025-04-25 14:52:36
CUS0595,Henry,King,henry.king595@outlook.com,(342) 937-7869,9898 Park Ave,Chicago,IL,60601,STR0991,in_store,true,2024-08-15 11:20:56
CUS0596,Sebastian,White,sebastian.white596@gmail.com,(522) 953-8090,7814 Maple Dr,Dallas,TX,75201,STR0807,phone,true,2024-06-09 09:04:35
CUS0597,Ella,Jones,ella.jones597@icloud.com,(493) 953-7888,8110 Main St,Phoenix,AZ,85004,STR0665,web,false,2025-12-15 20:04:04
CUS0598,Grace,Wright,grace.wright598@yahoo.com,(716) 952-4432,1119 5th Ave,Austin,TX,78701,STR0597,phone,false,2026-04-26 08:00:56
CUS0599,Emily,Brown,emily.brown599@outlook.com,(721) 638-1845,4083 Sunset Blvd,Houston,TX,77002,STR0307,web,true,2026-01-23 13:11:04
CUS0600,Penelope,Thomas,penelope.thomas600@example.com,(791) 354-5001,4935 Park Ave,Charlotte,NC,28202,STR0995,web,false,2024-11-17 05:26:27
CUS0601,David,Lee,david.lee601@outlook.com,(278) 524-6525,7718 5th Ave,Portland,OR,97201,STR0544,phone,true,2024-03-24 14:13:25
CUS0602,Aria,Wright,aria.wright602@yahoo.com,(475) 893-3381,7611 Oak Ave,Austin,TX,78701,STR0387,in_store,true,2024-11-10 22:51:23
CUS0603,Levi,Harris,levi.harris603@example.com,(847) 586-8580,4121 Lakeview Blvd,Nashville,TN,37203,STR0428,phone,true,2024-09-06 23:30:30
CUS0604,Ethan,Walker,ethan.walker604@example.com,(552) 867-5572,7703 River Rd,Austin,TX,78701,STR0776,mobile_app,true,2024-11-21 04:28:31
CUS0605,Penelope,Lopez,penelope.lopez605@gmail.com,(784) 393-3012,2549 Pine Rd,Seattle,WA,98101,STR0742,delivery_partner,true,2026-03-29 09:25:21
CUS0606,Oliver,Lopez,oliver.lopez606@yahoo.com,(722) 971-1015,6428 Pine Rd,Columbus,OH,43215,STR0357,phone,true,2024-12-12 15:04:05
CUS0607,Evelyn,Miller,evelyn.miller607@outlook.com,(481) 549-7030,4568 Oak Ave,Columbus,OH,43215,STR0864,delivery_partner,true,2026-02-18 20:27:52
CUS0608,Emily,Wright,emily.wright608@yahoo.com,(287) 467-1058,848 Maple Dr,Columbus,OH,43215,STR0356,mobile_app,false,2026-04-03 09:45:32
CUS0609,Amelia,Hernandez,amelia.hernandez609@icloud.com,(686) 395-6347,4970 5th Ave,Chicago,IL,60601,STR0628,in_store,false,2024-08-22 09:06:29
CUS0610,Chloe,Nguyen,chloe.nguyen610@icloud.com,(568) 653-2642,6999 5th Ave,Charlotte,NC,28202,STR0813,delivery_partner,true,2026-04-29 13:05:41
CUS0611,Jacob,Rodriguez,jacob.rodriguez611@yahoo.com,(998) 956-7007,987 River Rd,Dallas,TX,75201,STR0428,phone,true,2024-10-29 18:54:11
CUS0612,Grace,Wright,grace.wright612@outlook.com,(840) 415-5883,7190 Market St,Phoenix,AZ,85004,STR0052,delivery_partner,true,2025-08-22 20:41:13
CUS0613,Aria,Lopez,aria.lopez613@example.com,(374) 570-9919,7208 Pine Rd,San Antonio,TX,78205,STR0534,delivery_partner,true,2024-02-01 20:16:08
CUS0614,Hazel,Jackson,hazel.jackson614@yahoo.com,(602) 414-2278,6508 Maple Dr,Seattle,WA,98101,STR0250,in_store,true,2025-12-26 12:42:39
CUS0615,Abigail,Harris,abigail.harris615@icloud.com,(361) 962-7457,2504 River Rd,Austin,TX,78701,STR0788,in_store,false,2024-06-09 12:52:59
CUS0616,Ethan,Sanchez,ethan.sanchez616@example.com,(490) 883-9185,4618 Park Ave,Denver,CO,80202,STR0083,in_store,true,2024-03-17 14:38:09
CUS0617,James,Taylor,james.taylor617@gmail.com,(434) 297-2000,1614 Market St,Charlotte,NC,28202,STR0422,phone,true,2024-12-12 01:59:53
CUS0618,Jacob,Lopez,jacob.lopez618@example.com,(480) 571-6212,5023 Oak Ave,Nashville,TN,37203,STR0298,in_store,true,2024-08-11 12:40:42
CUS0619,Alexander,Robinson,alexander.robinson619@yahoo.com,(366) 788-6767,1254 2nd St,Atlanta,GA,30303,STR0858,in_store,true,2025-08-11 02:22:31
CUS0620,Lily,Martin,lily.martin620@gmail.com,(237) 591-7792,726 Highland Ave,Chicago,IL,60601,STR0676,in_store,false,2025-10-25 15:19:22
CUS0621,Scarlett,Smith,scarlett.smith621@example.com,(218) 852-2702,7254 Cedar Ln,Denver,CO,80202,STR0628,web,false,2025-10-12 23:27:00
CUS0622,Hazel,Flores,hazel.flores622@yahoo.com,(519) 484-2189,401 Market St,Dallas,TX,75201,STR0399,mobile_app,true,2025-08-13 05:32:31
CUS0623,Abigail,Lee,abigail.lee623@yahoo.com,(277) 640-6720,927 5th Ave,Portland,OR,97201,STR0182,web,false,2024-12-09 09:50:33
CUS0624,Ethan,King,ethan.king624@outlook.com,(472) 960-5165,239 Lakeview Blvd,Atlanta,GA,30303,STR0079,in_store,true,2024-10-30 07:41:54
CUS0625,Ava,Robinson,ava.robinson625@example.com,(728) 583-1392,2777 Maple Dr,Nashville,TN,37203,STR0678,in_store,true,2024-09-23 19:20:26
CUS0626,Hazel,Johnson,hazel.johnson626@icloud.com,(655) 296-5138,8871 Elm St,Charlotte,NC,28202,STR0240,phone,true,2025-10-23 13:18:14
CUS0627,David,Davis,david.davis627@outlook.com,(666) 788-6190,5856 Cedar Ln,Portland,OR,97201,STR0754,in_store,false,2024-05-05 12:12:01
CUS0628,Jack,Hernandez,jack.hernandez628@yahoo.com,(360) 205-3947,8327 Sunset Blvd,Denver,CO,80202,STR0923,delivery_partner,false,2026-06-18 18:18:15
CUS0629,Samuel,Lopez,samuel.lopez629@example.com,(896) 562-3272,1823 5th Ave,Austin,TX,78701,STR0452,mobile_app,true,2026-03-02 01:18:28
CUS0630,Elijah,Hernandez,elijah.hernandez630@yahoo.com,(542) 246-6367,944 Lakeview Blvd,Seattle,WA,98101,STR0755,phone,true,2025-10-30 11:42:33
CUS0631,Isabella,Moore,isabella.moore631@gmail.com,(437) 815-5838,3919 Main St,Tampa,FL,33602,STR0253,phone,true,2026-07-21 14:57:05
CUS0632,Levi,Hernandez,levi.hernandez632@example.com,(606) 355-4927,9203 Maple Dr,Portland,OR,97201,STR0518,web,false,2025-01-24 15:08:13
CUS0633,Nova,Anderson,nova.anderson633@outlook.com,(463) 415-5358,2539 5th Ave,Portland,OR,97201,STR0749,delivery_partner,true,2025-09-02 19:31:43
CUS0634,Levi,King,levi.king634@yahoo.com,(226) 735-7731,4182 5th Ave,Austin,TX,78701,STR0099,web,true,2024-10-24 03:52:43
CUS0635,Samuel,Thomas,samuel.thomas635@example.com,(864) 247-9443,5241 2nd St,Charlotte,NC,28202,STR0021,web,true,2024-07-18 05:44:20
CUS0636,Nova,Moore,nova.moore636@icloud.com,(876) 308-6481,9587 Main St,Columbus,OH,43215,STR0857,web,false,2026-03-05 09:20:05
CUS0637,Isabella,Wilson,isabella.wilson637@yahoo.com,(307) 260-1851,7928 Cedar Ln,Portland,OR,97201,STR0296,web,true,2026-01-28 18:24:27
CUS0638,Penelope,Anderson,penelope.anderson638@gmail.com,(682) 327-8936,4129 5th Ave,Atlanta,GA,30303,STR0732,in_store,false,2024-06-15 21:30:32
CUS0639,Joseph,Taylor,joseph.taylor639@example.com,(895) 716-5539,8692 Market St,Phoenix,AZ,85004,STR0338,mobile_app,true,2025-09-05 03:27:07
CUS0640,Zoey,Jackson,zoey.jackson640@example.com,(587) 614-7177,90 Lakeview Blvd,Nashville,TN,37203,STR0139,phone,true,2025-03-08 09:40:50
CUS0641,Layla,Brown,layla.brown641@icloud.com,(469) 306-3424,119 River Rd,Nashville,TN,37203,STR0109,delivery_partner,false,2025-03-30 05:25:35
CUS0642,Jacob,King,jacob.king642@example.com,(854) 357-6825,2185 2nd St,Atlanta,GA,30303,STR0547,delivery_partner,true,2024-11-23 15:41:11
CUS0643,Ava,Martin,ava.martin643@yahoo.com,(992) 573-2916,6598 Main St,San Antonio,TX,78205,STR0141,mobile_app,true,2026-06-21 16:10:59
CUS0644,Joseph,Perez,joseph.perez644@outlook.com,(335) 906-8054,6870 River Rd,Portland,OR,97201,STR0297,delivery_partner,true,2025-11-16 15:31:17
CUS0645,Ethan,Miller,ethan.miller645@icloud.com,(681) 735-2138,7545 Elm St,Seattle,WA,98101,STR0154,web,true,2024-11-01 06:32:28
CUS0646,Jack,Jones,jack.jones646@yahoo.com,(699) 594-5384,2577 Park Ave,San Antonio,TX,78205,STR0850,delivery_partner,false,2025-06-09 20:51:04
CUS0647,Owen,Anderson,owen.anderson647@example.com,(981) 566-4937,9830 Elm St,Austin,TX,78701,STR0139,mobile_app,false,2024-11-21 07:16:28
CUS0648,Samuel,Wright,samuel.wright648@yahoo.com,(814) 772-8667,3888 Cedar Ln,Phoenix,AZ,85004,STR0722,in_store,false,2024-10-19 16:49:44
CUS0649,Evelyn,Flores,evelyn.flores649@icloud.com,(937) 511-8459,5401 Cedar Ln,Nashville,TN,37203,STR0745,mobile_app,false,2026-07-25 03:29:39
CUS0650,Samuel,Lewis,samuel.lewis650@gmail.com,(482) 979-1652,9445 Market St,Charlotte,NC,28202,STR0470,delivery_partner,false,2025-12-20 21:49:04
CUS0651,Henry,White,henry.white651@outlook.com,(788) 690-8384,3827 Park Ave,Charlotte,NC,28202,STR0395,in_store,true,2025-08-28 04:21:45
CUS0652,Olivia,Gonzalez,olivia.gonzalez652@gmail.com,(551) 681-4368,6587 River Rd,Nashville,TN,37203,STR0926,delivery_partner,false,2025-01-24 23:10:30
CUS0653,Noah,King,noah.king653@outlook.com,(312) 922-9141,5150 Market St,Charlotte,NC,28202,STR0640,web,true,2024-02-01 16:18:38
CUS0654,Olivia,Walker,olivia.walker654@gmail.com,(901) 714-9294,7486 Sunset Blvd,Charlotte,NC,28202,STR0465,in_store,true,2024-09-08 06:54:40
CUS0655,Jacob,Torres,jacob.torres655@icloud.com,(527) 718-8579,2976 Maple Dr,Atlanta,GA,30303,STR0421,phone,false,2024-06-06 00:37:07
CUS0656,Emma,Davis,emma.davis656@example.com,(539) 650-7874,7370 Oak Ave,Austin,TX,78701,STR0964,phone,true,2025-02-13 23:05:12
CUS0657,Zoey,Hernandez,zoey.hernandez657@example.com,(347) 988-2927,2733 5th Ave,Chicago,IL,60601,STR0503,delivery_partner,true,2024-04-13 21:51:22
CUS0658,Aria,Allen,aria.allen658@outlook.com,(791) 889-2048,6634 Main St,Phoenix,AZ,85004,STR0654,delivery_partner,false,2024-09-13 00:54:54
CUS0659,Layla,Thompson,layla.thompson659@outlook.com,(576) 397-8621,3727 Main St,Miami,FL,33101,STR0724,web,false,2026-05-20 15:58:55
CUS0660,Grace,Wilson,grace.wilson660@outlook.com,(577) 779-7611,8104 Main St,Dallas,TX,75201,STR0505,in_store,true,2026-04-03 01:22:39
CUS0661,Owen,Taylor,owen.taylor661@gmail.com,(477) 967-6004,47 Main St,Denver,CO,80202,STR0061,web,false,2026-04-30 17:54:56
CUS0662,Chloe,White,chloe.white662@yahoo.com,(444) 992-3015,844 Highland Ave,Seattle,WA,98101,STR0433,web,true,2024-03-11 10:46:54
CUS0663,Olivia,Lewis,olivia.lewis663@yahoo.com,(798) 620-9586,2653 Pine Rd,Nashville,TN,37203,STR0751,delivery_partner,true,2026-01-25 17:21:39
CUS0664,Alexander,Martin,alexander.martin664@yahoo.com,(960) 473-5237,9655 Highland Ave,Houston,TX,77002,STR0498,delivery_partner,true,2025-12-05 17:55:12
CUS0665,Nora,Martinez,nora.martinez665@gmail.com,(857) 810-8871,3203 2nd St,Columbus,OH,43215,STR0421,mobile_app,true,2025-08-05 14:49:22
CUS0666,Emily,Moore,emily.moore666@example.com,(672) 773-4987,7945 Oak Ave,Portland,OR,97201,STR0933,in_store,true,2025-07-23 05:51:56
CUS0667,Emily,Gonzalez,emily.gonzalez667@outlook.com,(863) 931-1903,7057 Highland Ave,Atlanta,GA,30303,STR0826,mobile_app,true,2024-08-10 06:46:24
CUS0668,Jack,Lee,jack.lee668@gmail.com,(986) 850-2750,7800 Cedar Ln,San Antonio,TX,78205,STR0951,phone,true,2025-09-15 17:37:40
CUS0669,Evelyn,Brown,evelyn.brown669@outlook.com,(586) 260-1765,4818 Oak Ave,Columbus,OH,43215,STR0206,in_store,true,2024-09-02 11:24:37
