delivery_id,order_id,driver_employee_id,delivery_address,city,state,zip,status,dispatched_at,delivered_at,distance_miles,tip_amount
DEL0551,ORD0551,EMP0968,9104 Lakeview Blvd,San Antonio,TX,78205,en_route,2024-09-28 10:44:32,2024-09-28 11:24:32,4.6,8.15
DEL0552,ORD0552,EMP0301,4096 Cedar Ln,Atlanta,GA,30303,returned,2025-02-20 12:52:51,2025-02-20 13:28:51,9.1,5.12
DEL0553,ORD0553,EMP0686,6197 Highland Ave,Charlotte,NC,28202,assigned,2026-04-24 06:53:48,2026-04-24 08:09:48,4.5,6.39
DEL0554,ORD0554,EMP0622,6326 Cedar Ln,Portland,OR,97201,queued,2024-10-24 21:39:05,2024-10-24 22:10:05,7.8,2.15
DEL0555,ORD0555,EMP0812,4771 Sunset Blvd,Dallas,TX,75201,en_route,2024-07-04 21:50:51,2024-07-04 22:28:51,4.0,0.98
DEL0556,ORD0556,EMP0800,5520 Highland Ave,Phoenix,AZ,85004,failed,2024-11-02 01:29:55,2024-11-02 02:26:55,10.3,4.78
DEL0557,ORD0557,EMP0520,7491 Oak Ave,Denver,CO,80202,failed,2024-10-04 17:41:39,2024-10-04 18:33:39,10.1,3.87
DEL0558,ORD0558,EMP0809,501 River Rd,Nashville,TN,37203,failed,2024-02-13 15:42:17,2024-02-13 16:40:17,3.4,5.28
DEL0559,ORD0559,EMP0229,5150 Market St,Charlotte,NC,28202,failed,2026-02-04 06:47:54,2026-02-04 08:12:54,11.3,2.90
DEL0560,ORD0560,EMP0016,6411 Elm St,Miami,FL,33101,queued,2025-12-04 04:17:18,2025-12-04 05:26:18,1.9,2.14
DEL0561,ORD0561,EMP0481,6547 Market St,Nashville,TN,37203,failed,2024-11-25 16:49:05,2024-11-25 17:22:05,3.9,4.54
DEL0562,ORD0562,EMP0936,3162 River Rd,Houston,TX,77002,failed,2024-03-22 10:38:16,2024-03-22 11:03:16,1.3,3.85
DEL0563,ORD0563,EMP0866,4519 Park Ave,Tampa,FL,33602,queued,2026-01-27 15:44:47,2026-01-27 16:56:47,1.9,6.38
DEL0564,ORD0564,EMP0844,7814 Maple Dr,Dallas,TX,75201,assigned,2025-11-17 14:12:23,2025-11-17 14:53:23,2.2,9.12
DEL0565,ORD0565,EMP0917,74 Lakeview Blvd,Atlanta,GA,30303,delivered,2024-12-27 16:25:17,2024-12-27 16:54:17,1.5,4.55
DEL0566,ORD0566,EMP0476,3305 5th Ave,Seattle,WA,98101,en_route,2026-04-10 03:09:23,2026-04-10 03:50:23,11.6,1.10
DEL0567,ORD0567,EMP0323,4970 5th Ave,Chicago,IL,60601,delivered,2025-03-25 23:17:17,2025-03-25 23:39:17,4.3,5.38
DEL0568,ORD0568,EMP0038,8774 Cedar Ln,Miami,FL,33101,queued,2024-07-05 10:25:46,2024-07-05 11:15:46,3.3,7.91
DEL0569,ORD0569,EMP0023,7876 Pine Rd,Seattle,WA,98101,assigned,2026-06-11 16:17:54,2026-06-11 17:28:54,10.1,4.70
DEL0570,ORD0570,EMP0670,9038 2nd St,Dallas,TX,75201,failed,2025-11-30 04:28:13,2025-11-30 05:56:13,1.9,6.14
DEL0571,ORD0571,EMP0281,6330 Elm St,Chicago,IL,60601,en_route,2024-02-05 15:58:56,2024-02-05 16:14:56,3.7,10.98
DEL0572,ORD0572,EMP0738,4224 Lakeview Blvd,Portland,OR,97201,failed,2025-12-15 08:01:16,2025-12-15 08:44:16,2.0,2.03
DEL0573,ORD0573,EMP0027,7491 Oak Ave,Denver,CO,80202,queued,2025-04-06 20:30:51,2025-04-06 21:27:51,3.6,0.47
DEL0574,ORD0574,EMP0521,6072 Maple Dr,Nashville,TN,37203,en_route,2025-09-11 11:32:24,2025-09-11 12:03:24,9.5,7.18
DEL0575,ORD0575,EMP0621,9072 Maple Dr,Miami,FL,33101,returned,2024-09-14 17:46:35,2024-09-14 18:53:35,5.9,3.55
DEL0576,ORD0576,EMP0421,8244 Market St,Portland,OR,97201,assigned,2024-12-14 20:35:35,2024-12-14 21:19:35,8.7,11.65
DEL0577,ORD0577,EMP0208,4391 Pine Rd,Denver,CO,80202,assigned,2025-05-01 12:46:10,2025-05-01 13:46:10,5.3,2.18
DEL0578,ORD0578,EMP0902,2947 Maple Dr,San Antonio,TX,78205,assigned,2024-12-23 07:54:06,2024-12-23 09:08:06,3.7,10.73
DEL0579,ORD0579,EMP0744,2871 2nd St,Nashville,TN,37203,returned,2025-01-22 14:06:12,2025-01-22 15:00:12,0.7,3.99
DEL0580,ORD0580,EMP0104,3061 Maple Dr,Tampa,FL,33602,delivered,2025-02-24 15:23:20,2025-02-24 15:54:20,9.1,5.62
DEL0581,ORD0581,EMP0936,9203 Maple Dr,Portland,OR,97201,assigned,2026-02-13 22:38:27,2026-02-13 23:01:27,5.2,8.07
DEL0582,ORD0582,EMP0954,5244 Main St,Miami,FL,33101,delivered,2026-06-25 11:14:55,2026-06-25 12:44:55,3.0,10.34
DEL0583,ORD0583,EMP0590,7180 Highland Ave,Chicago,IL,60601,delivered,2026-06-12 15:13:59,2026-06-12 15:39:59,5.8,3.70
DEL0584,ORD0584,EMP0259,6739 Highland Ave,Charlotte,NC,28202,failed,2025-03-05 18:11:52,2025-03-05 19:23:52,7.7,10.08
DEL0585,ORD0585,EMP0192,5457 Elm St,Portland,OR,97201,queued,2025-08-25 07:17:15,2025-08-25 08:32:15,10.2,7.03
DEL0586,ORD0586,EMP0339,3778 5th Ave,Chicago,IL,60601,returned,2025-08-13 08:47:59,2025-08-13 09:21:59,11.7,5.98
DEL0587,ORD0587,EMP0484,5457 Elm St,Portland,OR,97201,queued,2026-04-28 01:28:24,2026-04-28 02:17:24,9.5,9.33
DEL0588,ORD0588,EMP0394,2233 Park Ave,Dallas,TX,75201,en_route,2024-09-29 15:08:41,2024-09-29 16:31:41,8.3,10.60
DEL0589,ORD0589,EMP0935,8226 Main St,Charlotte,NC,28202,returned,2026-02-07 05:54:53,2026-02-07 07:08:53,1.4,3.82
DEL0590,ORD0590,EMP0777,2733 5th Ave,Chicago,IL,60601,queued,2026-01-08 19:59:10,2026-01-08 20:38:10,6.1,2.28
DEL0591,ORD0591,EMP0115,1756 Market St,Columbus,OH,43215,delivered,2024-09-18 08:40:48,2024-09-18 09:30:48,9.8,1.26
DEL0592,ORD0592,EMP0735,3743 River Rd,Miami,FL,33101,delivered,2025-08-23 02:48:44,2025-08-23 04:01:44,3.4,1.24
DEL0593,ORD0593,EMP0883,6081 Lakeview Blvd,Atlanta,GA,30303,assigned,2026-06-24 13:57:15,2026-06-24 14:27:15,9.0,2.16
DEL0594,ORD0594,EMP0156,5520 Highland Ave,Phoenix,AZ,85004,en_route,2025-03-03 16:51:58,2025-03-03 18:18:58,10.3,5.45
DEL0595,ORD0595,EMP0997,1865 Lakeview Blvd,Charlotte,NC,28202,en_route,2025-05-30 02:03:32,2025-05-30 03:21:32,4.1,2.29
DEL0596,ORD0596,EMP0108,2283 Sunset Blvd,Miami,FL,33101,delivered,2025-02-07 13:13:41,2025-02-07 14:39:41,3.9,8.36
DEL0597,ORD0597,EMP0084,8221 2nd St,Columbus,OH,43215,delivered,2025-03-27 06:43:13,2025-03-27 07:30:13,5.8,8.77
DEL0598,ORD0598,EMP0756,7389 2nd St,Atlanta,GA,30303,delivered,2025-08-28 12:56:00,2025-08-28 13:13:00,10.1,7.28
DEL0599,ORD0599,EMP0111,4345 Maple Dr,Phoenix,AZ,85004,en_route,2024-01-21 07:01:14,2024-01-21 08:15:14,8.9,4.41
DEL0600,ORD0600,EMP0108,8771 Maple Dr,Houston,TX,77002,en_route,2024-06-30 22:49:48,2024-07-01 00:02:48,7.6,1.44
DEL0601,ORD0601,EMP0268,4157 Pine Rd,Nashville,TN,37203,assigned,2026-06-30 22:48:07,2026-07-01 00:14:07,11.3,2.77
DEL0602,ORD0602,EMP0141,3485 Pine Rd,Atlanta,GA,30303,returned,2024-05-17 17:54:24,2024-05-17 19:19:24,2.4,7.45
DEL0603,ORD0603,EMP0540,8771 Maple Dr,Houston,TX,77002,failed,2025-02-05 10:12:33,2025-02-05 11:21:33,11.9,11.93
DEL0604,ORD0604,EMP0255,127 Lakeview Blvd,Miami,FL,33101,returned,2026-01-19 10:13:55,2026-01-19 11:09:55,10.3,10.26
DEL0605,ORD0605,EMP0744,7817 Maple Dr,Atlanta,GA,30303,assigned,2025-11-11 16:57:01,2025-11-11 17:31:01,1.9,10.82
DEL0606,ORD0606,EMP0160,7846 Main St,Portland,OR,97201,returned,2025-11-29 09:11:55,2025-11-29 10:37:55,5.3,6.42
DEL0607,ORD0607,EMP0711,6136 Maple Dr,Chicago,IL,60601,failed,2025-10-28 20:56:41,2025-10-28 22:14:41,3.0,3.93
DEL0608,ORD0608,EMP0942,1000 Park Ave,Atlanta,GA,30303,failed,2026-07-29 06:43:41,2026-07-29 08:13:41,11.8,0.62
DEL0609,ORD0609,EMP0591,5731 Oak Ave,Charlotte,NC,28202,returned,2026-05-26 01:06:14,2026-05-26 01:52:14,10.5,7.17
DEL0610,ORD0610,EMP0507,560 Elm St,Nashville,TN,37203,en_route,2024-12-03 20:00:09,2024-12-03 21:24:09,4.8,6.08
DEL0611,ORD0611,EMP0621,4017 Main St,Columbus,OH,43215,assigned,2025-05-19 15:10:02,2025-05-19 16:03:02,3.5,1.83
DEL0612,ORD0612,EMP0528,4661 Elm St,Nashville,TN,37203,queued,2026-02-27 16:24:29,2026-02-27 16:51:29,7.4,8.09
DEL0613,ORD0613,EMP0634,9428 Cedar Ln,Nashville,TN,37203,en_route,2026-02-16 03:04:16,2026-02-16 04:05:16,1.3,5.45
DEL0614,ORD0614,EMP0024,8774 Cedar Ln,Miami,FL,33101,returned,2024-07-25 09:23:06,2024-07-25 09:51:06,6.1,4.17
DEL0615,ORD0615,EMP0290,7876 Pine Rd,Seattle,WA,98101,failed,2026-02-16 13:42:55,2026-02-16 15:11:55,3.5,10.25
DEL0616,ORD0616,EMP0328,744 Sunset Blvd,Charlotte,NC,28202,queued,2025-10-31 22:32:16,2025-10-31 23:34:16,3.4,11.16
DEL0617,ORD0617,EMP0395,3759 Maple Dr,Charlotte,NC,28202,assigned,2024-03-19 07:42:31,2024-03-19 08:27:31,5.5,0.17
DEL0618,ORD0618,EMP0836,8182 Market St,Austin,TX,78701,delivered,2026-04-11 11:38:46,2026-04-11 13:04:46,2.4,5.19
DEL0619,ORD0619,EMP0456,5514 River Rd,Nashville,TN,37203,en_route,2026-02-07 18:31:05,2026-02-07 18:48:05,4.9,10.09
DEL0620,ORD0620,EMP0879,8692 Market St,Phoenix,AZ,85004,en_route,2024-01-05 18:47:15,2024-01-05 20:14:15,5.5,4.96
DEL0621,ORD0621,EMP0819,1188 Maple Dr,Phoenix,AZ,85004,assigned,2026-06-04 18:21:23,2026-06-04 18:44:23,4.3,5.81
DEL0622,ORD0622,EMP0150,6411 Elm St,Miami,FL,33101,en_route,2026-06-23 09:07:31,2026-06-23 10:30:31,7.5,4.57
DEL0623,ORD0623,EMP0403,6540 5th Ave,Dallas,TX,75201,en_route,2025-07-19 03:10:39,2025-07-19 04:00:39,5.4,2.58
DEL0624,ORD0624,EMP0930,4411 Sunset Blvd,Houston,TX,77002,failed,2024-08-04 13:25:46,2024-08-04 14:52:46,7.2,8.24
DEL0625,ORD0625,EMP0223,4802 Cedar Ln,Denver,CO,80202,queued,2025-06-06 19:09:42,2025-06-06 20:20:42,11.1,10.47
DEL0626,ORD0626,EMP0288,9997 Pine Rd,Charlotte,NC,28202,delivered,2026-01-08 01:50:39,2026-01-08 02:57:39,5.3,8.63
DEL0627,ORD0627,EMP0864,119 River Rd,Nashville,TN,37203,returned,2025-01-19 11:00:53,2025-01-19 12:01:53,8.3,1.60
DEL0628,ORD0628,EMP0946,3252 Sunset Blvd,Portland,OR,97201,delivered,2025-10-27 02:58:50,2025-10-27 03:26:50,10.1,9.45
DEL0629,ORD0629,EMP0829,4476 River Rd,Atlanta,GA,30303,en_route,2024-01-18 07:41:42,2024-01-18 08:58:42,1.8,10.56
DEL0630,ORD0630,EMP0023,9817 Main St,Columbus,OH,43215,en_route,2026-01-20 09:16:10,2026-01-20 09:51:10,0.5,3.21
DEL0631,ORD0631,EMP0027,7785 Pine Rd,Columbus,OH,43215,returned,2024-09-21 03:38:57,2024-09-21 05:05:57,11.8,7.44
DEL0632,ORD0632,EMP0082,9647 Oak Ave,Denver,CO,80202,returned,2025-03-20 04:02:58,2025-03-20 05:14:58,9.0,10.66
DEL0633,ORD0633,EMP0408,4914 River Rd,Portland,OR,97201,delivered,2025-07-16 18:49:33,2025-07-16 20:16:33,3.1,3.56
DEL0634,ORD0634,EMP0523,4025 Pine Rd,Austin,TX,78701,failed,2025-02-25 18:21:43,2025-02-25 18:49:43,8.6,0.28
DEL0635,ORD0635,EMP0166,7913 Oak Ave,Chicago,IL,60601,returned,2024-07-27 03:08:21,2024-07-27 03:34:21,10.3,3.18
DEL0636,ORD0636,EMP0030,3686 Lakeview Blvd,Nashville,TN,37203,failed,2026-03-05 05:42:26,2026-03-05 06:08:26,4.1,9.52
DEL0637,ORD0637,EMP0106,2283 Sunset Blvd,Miami,FL,33101,delivered,2025-08-31 18:17:24,2025-08-31 19:34:24,10.9,6.28
DEL0638,ORD0638,EMP0238,5675 Sunset Blvd,Austin,TX,78701,failed,2026-01-26 18:07:24,2026-01-26 19:36:24,10.9,0.02
DEL0639,ORD0639,EMP0300,176 Maple Dr,Charlotte,NC,28202,failed,2025-02-12 12:26:07,2025-02-12 13:47:07,2.7,4.89
DEL0640,ORD0640,EMP0978,8771 Maple Dr,Houston,TX,77002,assigned,2024-06-10 20:58:14,2024-06-10 21:36:14,6.0,0.57
DEL0641,ORD0641,EMP0416,239 Lakeview Blvd,Atlanta,GA,30303,queued,2026-01-25 20:03:15,2026-01-25 21:32:15,3.0,6.05
DEL0642,ORD0642,EMP0826,1770 Pine Rd,Portland,OR,97201,returned,2026-03-05 21:10:14,2026-03-05 22:28:14,4.4,1.64
DEL0643,ORD0643,EMP0480,8692 Market St,Phoenix,AZ,85004,delivered,2025-05-28 00:25:22,2025-05-28 01:49:22,9.9,4.17
DEL0644,ORD0644,EMP0676,8104 Main St,Dallas,TX,75201,assigned,2026-01-07 20:47:05,2026-01-07 21:53:05,3.6,5.25
DEL0645,ORD0645,EMP0611,3755 Pine Rd,Miami,FL,33101,returned,2025-05-09 09:39:12,2025-05-09 10:57:12,11.1,9.40
DEL0646,ORD0646,EMP0607,7994 Park Ave,Seattle,WA,98101,delivered,2025-06-15 09:49:11,2025-06-15 10:47:11,2.1,3.65
DEL0647,ORD0647,EMP0103,4316 Sunset Blvd,Charlotte,NC,28202,delivered,2025-10-05 18:03:54,2025-10-05 18:29:54,9.3,7.24
DEL0648,ORD0648,EMP0977,8258 Market St,Dallas,TX,75201,queued,2024-04-20 12:30:13,2024-04-20 13:38:13,6.5,8.53
DEL0649,ORD0649,EMP0887,1756 Market St,Columbus,OH,43215,returned,2025-08-18 00:20:36,2025-08-18 01:17:36,7.0,11.07
DEL0650,ORD0650,EMP0876,5907 Highland Ave,Charlotte,NC,28202,returned,2025-07-25 03:41:05,2025-07-25 04:44:05,3.0,11.22
DEL0651,ORD0651,EMP0318,5656 Cedar Ln,Tampa,FL,33602,returned,2025-01-05 07:16:02,2025-01-05 08:45:02,3.9,11.78
DEL0652,ORD0652,EMP0836,3778 5th Ave,Chicago,IL,60601,failed,2025-09-16 13:22:58,2025-09-16 13:42:58,4.2,2.53
DEL0653,ORD0653,EMP0476,8530 Maple Dr,Charlotte,NC,28202,en_route,2026-04-17 05:11:37,2026-04-17 06:00:37,7.0,0.66
DEL0654,ORD0654,EMP0620,6084 Park Ave,Denver,CO,80202,returned,2025-01-22 03:16:34,2025-01-22 04:14:34,8.6,9.15
DEL0655,ORD0655,EMP0728,6326 Cedar Ln,Portland,OR,97201,en_route,2026-02-18 16:41:45,2026-02-18 17:10:45,10.8,0.94
DEL0656,ORD0656,EMP0566,2763 River Rd,Austin,TX,78701,failed,2026-02-16 01:12:51,2026-02-16 02:35:51,11.1,9.77
DEL0657,ORD0657,EMP0172,5563 Cedar Ln,Denver,CO,80202,delivered,2026-04-14 10:19:48,2026-04-14 11:47:48,8.4,4.21
DEL0658,ORD0658,EMP0633,2716 Park Ave,Phoenix,AZ,85004,en_route,2025-09-28 05:37:39,2025-09-28 06:49:39,1.6,5.92
DEL0659,ORD0659,EMP0607,5357 Sunset Blvd,Austin,TX,78701,assigned,2025-02-03 07:14:25,2025-02-03 08:17:25,10.0,4.59
DEL0660,ORD0660,EMP0992,3061 Maple Dr,Tampa,FL,33602,failed,2025-10-05 10:35:43,2025-10-05 11:37:43,9.3,8.23
DEL0661,ORD0661,EMP0737,6632 Maple Dr,Chicago,IL,60601,failed,2024-04-07 07:30:23,2024-04-07 08:50:23,1.3,6.36
DEL0662,ORD0662,EMP0785,8519 Lakeview Blvd,Dallas,TX,75201,delivered,2025-12-10 11:44:59,2025-12-10 11:59:59,2.7,3.21
DEL0663,ORD0663,EMP0757,8237 Oak Ave,Austin,TX,78701,assigned,2025-09-04 23:24:59,2025-09-04 23:52:59,9.4,2.22
DEL0664,ORD0664,EMP0809,8753 Elm St,Austin,TX,78701,returned,2024-03-16 14:24:01,2024-03-16 15:21:01,10.0,7.47
DEL0665,ORD0665,EMP0508,3631 Lakeview Blvd,San Antonio,TX,78205,queued,2026-04-17 23:51:51,2026-04-18 01:09:51,4.5,3.54
DEL0666,ORD0666,EMP0643,1310 Park Ave,Atlanta,GA,30303,delivered,2024-01-16 03:18:47,2024-01-16 04:26:47,6.2,0.72
DEL0667,ORD0667,EMP0972,5191 Elm St,Atlanta,GA,30303,assigned,2025-05-10 15:49:09,2025-05-10 17:12:09,5.2,3.00
DEL0668,ORD0668,EMP0098,766 Elm St,Nashville,TN,37203,delivered,2025-03-21 17:40:14,2025-03-21 17:58:14,11.1,2.87
DEL0669,ORD0669,EMP0093,4332 Highland Ave,Charlotte,NC,28202,failed,2024-06-14 16:35:15,2024-06-14 17:56:15,4.6,10.03
DEL0670,ORD0670,EMP0919,4372 2nd St,Portland,OR,97201,delivered,2024-10-17 20:15:54,2024-10-17 21:38:54,6.9,10.21
DEL0671,ORD0671,EMP0372,821 Highland Ave,Chicago,IL,60601,delivered,2025-09-03 00:47:24,2025-09-03 01:55:24,1.7,10.56
DEL0672,ORD0672,EMP0644,7897 Sunset Blvd,Denver,CO,80202,assigned,2024-12-01 00:28:18,2024-12-01 01:21:18,1.1,6.24
DEL0673,ORD0673,EMP0569,5072 Market St,Miami,FL,33101,returned,2026-05-30 17:15:31,2026-05-30 18:27:31,8.9,9.06
DEL0674,ORD0674,EMP0453,5848 Sunset Blvd,Atlanta,GA,30303,returned,2025-05-14 21:17:10,2025-05-14 22:09:10,10.7,0.45
DEL0675,ORD0675,EMP0319,6409 Main St,Phoenix,AZ,85004,delivered,2026-06-03 16:05:02,2026-06-03 16:25:02,6.6,5.35
DEL0676,ORD0676,EMP0262,1050 Cedar Ln,Denver,CO,80202,en_route,2026-07-01 20:05:53,2026-07-01 21:33:53,1.4,4.88
DEL0677,ORD0677,EMP0024,4448 5th Ave,Atlanta,GA,30303,delivered,2024-11-14 12:44:30,2024-11-14 13:23:30,11.4,9.72
DEL0678,ORD0678,EMP0491,3759 Maple Dr,Charlotte,NC,28202,returned,2025-10-29 13:59:54,2025-10-29 15:00:54,7.9,5.96
DEL0679,ORD0679,EMP0263,9855 Maple Dr,Tampa,FL,33602,assigned,2026-04-21 06:20:08,2026-04-21 06:53:08,9.0,4.30
DEL0680,ORD0680,EMP0032,5116 Highland Ave,Columbus,OH,43215,queued,2025-11-01 19:39:48,2025-11-01 20:28:48,8.2,4.67
DEL0681,ORD0681,EMP0612,8128 River Rd,Houston,TX,77002,delivered,2024-08-09 05:19:20,2024-08-09 05:34:20,9.9,5.87
DEL0682,ORD0682,EMP0286,4135 Oak Ave,Seattle,WA,98101,en_route,2024-05-27 07:59:30,2024-05-27 08:47:30,8.7,2.24
DEL0683,ORD0683,EMP0217,3009 5th Ave,Nashville,TN,37203,assigned,2024-12-02 15:53:38,2024-12-02 17:03:38,0.6,11.91
DEL0684,ORD0684,EMP0717,2643 Cedar Ln,Atlanta,GA,30303,failed,2026-02-04 08:42:05,2026-02-04 09:29:05,2.7,3.57
DEL0685,ORD0685,EMP0138,1685 Park Ave,Austin,TX,78701,failed,2026-06-13 18:40:56,2026-06-13 19:49:56,7.2,7.94
DEL0686,ORD0686,EMP0162,2910 5th Ave,Phoenix,AZ,85004,queued,2024-02-06 09:06:34,2024-02-06 10:03:34,2.0,8.43
DEL0687,ORD0687,EMP0370,7565 Sunset Blvd,San Antonio,TX,78205,failed,2025-01-21 14:43:36,2025-01-21 15:48:36,1.4,9.61
DEL0688,ORD0688,EMP0642,9325 Market St,Dallas,TX,75201,queued,2024-12-30 04:42:24,2024-12-30 06:02:24,6.5,9.77
DEL0689,ORD0689,EMP0557,3043 Main St,Miami,FL,33101,returned,2024-11-19 20:07:02,2024-11-19 20:36:02,6.9,1.66
DEL0690,ORD0690,EMP0274,2129 Main St,Tampa,FL,33602,failed,2024-12-26 13:24:17,2024-12-26 13:40:17,11.1,7.08
DEL0691,ORD0691,EMP0087,8389 Cedar Ln,Charlotte,NC,28202,returned,2024-02-16 17:54:52,2024-02-16 18:32:52,4.8,3.69
DEL0692,ORD0692,EMP0143,176 Maple Dr,Charlotte,NC,28202,en_route,2024-09-14 08:27:21,2024-09-14 09:36:21,2.8,0.40
DEL0693,ORD0693,EMP0202,4226 Main St,Nashville,TN,37203,en_route,2024-01-31 19:12:48,2024-01-31 20:10:48,6.7,8.74
DEL0694,ORD0694,EMP0852,5104 5th Ave,Austin,TX,78701,queued,2026-07-01 21:58:37,2026-07-01 23:28:37,8.1,11.14
DEL0695,ORD0695,EMP0197,3596 Lakeview Blvd,Phoenix,AZ,85004,queued,2024-01-31 23:43:28,2024-02-01 01:02:28,7.1,3.56
DEL0696,ORD0696,EMP0656,2167 Cedar Ln,San Antonio,TX,78205,returned,2025-08-03 14:29:26,2025-08-03 15:39:26,10.4,5.04
DEL0697,ORD0697,EMP0304,3870 Sunset Blvd,Portland,OR,97201,delivered,2025-06-30 15:07:04,2025-06-30 15:26:04,4.3,8.23
DEL0698,ORD0698,EMP0100,8367 Market St,Houston,TX,77002,failed,2026-02-06 06:22:11,2026-02-06 07:50:11,5.1,2.70
DEL0699,ORD0699,EMP0708,3772 Sunset Blvd,Tampa,FL,33602,returned,2025-11-16 18:02:37,2025-11-16 18:22:37,5.5,4.33
DEL0700,ORD0700,EMP0710,282 Elm St,San Antonio,TX,78205,queued,2025-07-06 06:18:20,2025-07-06 07:33:20,1.9,0.23
DEL0701,ORD0701,EMP0515,1400 Market St,Seattle,WA,98101,queued,2024-04-27 22:50:54,2024-04-27 23:24:54,8.1,6.10
DEL0702,ORD0702,EMP0544,5295 5th Ave,Chicago,IL,60601,en_route,2026-02-14 02:22:43,2026-02-14 02:57:43,6.2,1.60
DEL0703,ORD0703,EMP0274,8128 River Rd,Houston,TX,77002,en_route,2024-11-27 10:34:16,2024-11-27 10:52:16,10.2,6.77
DEL0704,ORD0704,EMP0197,2976 Maple Dr,Atlanta,GA,30303,en_route,2024-11-13 08:46:29,2024-11-13 09:10:29,6.2,5.58
DEL0705,ORD0705,EMP0887,9104 Lakeview Blvd,San Antonio,TX,78205,queued,2025-11-06 04:38:38,2025-11-06 06:03:38,6.4,1.72
DEL0706,ORD0706,EMP0958,7545 Elm St,Seattle,WA,98101,assigned,2025-08-26 15:51:40,2025-08-26 16:21:40,5.6,2.78
DEL0707,ORD0707,EMP0741,4555 Elm St,Denver,CO,80202,queued,2024-02-14 15:46:32,2024-02-14 16:27:32,1.9,9.93
DEL0708,ORD0708,EMP0793,5722 Market St,Houston,TX,77002,failed,2025-02-21 04:12:57,2025-02-21 04:31:57,0.7,9.17
DEL0709,ORD0709,EMP0615,3596 Lakeview Blvd,Phoenix,AZ,85004,en_route,2025-12-27 12:14:16,2025-12-27 13:07:16,11.1,6.26
DEL0710,ORD0710,EMP0708,3631 Lakeview Blvd,San Antonio,TX,78205,delivered,2024-06-03 08:21:30,2024-06-03 09:08:30,7.6,0.37
DEL0711,ORD0711,EMP0209,3481 Lakeview Blvd,Seattle,WA,98101,en_route,2026-04-26 23:22:04,2026-04-27 00:29:04,5.6,4.41
DEL0712,ORD0712,EMP0910,7104 Elm St,Columbus,OH,43215,delivered,2026-05-12 04:47:41,2026-05-12 05:27:41,5.0,3.20
DEL0713,ORD0713,EMP0989,7861 Pine Rd,Tampa,FL,33602,en_route,2025-12-10 01:31:45,2025-12-10 01:53:45,11.4,2.20
DEL0714,ORD0714,EMP0619,1893 Market St,Seattle,WA,98101,en_route,2025-09-22 23:12:59,2025-09-23 00:21:59,9.8,2.11
DEL0715,ORD0715,EMP0005,5119 5th Ave,Nashville,TN,37203,failed,2026-01-18 06:07:08,2026-01-18 06:56:08,12.0,10.03
DEL0716,ORD0716,EMP0722,8666 Cedar Ln,Tampa,FL,33602,returned,2026-05-07 09:55:12,2026-05-07 11:00:12,1.4,8.75
DEL0717,ORD0717,EMP0058,1778 Oak Ave,Dallas,TX,75201,assigned,2026-06-23 09:28:07,2026-06-23 10:50:07,6.4,9.59
DEL0718,ORD0718,EMP0577,5384 2nd St,Charlotte,NC,28202,failed,2024-02-20 07:16:04,2024-02-20 08:40:04,9.3,2.32
DEL0719,ORD0719,EMP0481,5523 Elm St,Nashville,TN,37203,assigned,2024-10-08 10:00:52,2024-10-08 10:28:52,1.3,2.45
DEL0720,ORD0720,EMP0943,8327 Sunset Blvd,Denver,CO,80202,returned,2024-04-05 18:24:55,2024-04-05 18:47:55,6.9,8.32
DEL0721,ORD0721,EMP0912,4448 5th Ave,Atlanta,GA,30303,queued,2024-05-02 11:04:34,2024-05-02 12:20:34,4.1,2.89
DEL0722,ORD0722,EMP0994,5731 Oak Ave,Charlotte,NC,28202,failed,2024-04-13 21:57:06,2024-04-13 23:13:06,2.4,11.91
DEL0723,ORD0723,EMP0019,3043 Main St,Miami,FL,33101,en_route,2024-04-13 20:13:07,2024-04-13 21:32:07,8.6,4.86
DEL0724,ORD0724,EMP0859,4391 Pine Rd,Denver,CO,80202,failed,2025-04-03 21:00:01,2025-04-03 21:27:01,6.8,0.64
DEL0725,ORD0725,EMP0288,5871 Lakeview Blvd,San Antonio,TX,78205,queued,2025-11-19 21:06:28,2025-11-19 21:37:28,11.6,7.15
DEL0726,ORD0726,EMP0847,3350 Lakeview Blvd,Phoenix,AZ,85004,assigned,2024-02-03 12:42:52,2024-02-03 13:39:52,1.0,4.98
DEL0727,ORD0727,EMP0912,7945 Oak Ave,Portland,OR,97201,failed,2025-08-20 18:26:28,2025-08-20 19:52:28,7.9,2.85
DEL0728,ORD0728,EMP0066,2337 Lakeview Blvd,Seattle,WA,98101,en_route,2024-10-21 15:19:29,2024-10-21 16:09:29,4.7,7.93
DEL0729,ORD0729,EMP0430,1434 Pine Rd,Nashville,TN,37203,returned,2024-01-14 06:38:59,2024-01-14 08:04:59,7.9,5.06
DEL0730,ORD0730,EMP0221,4157 Pine Rd,Nashville,TN,37203,queued,2025-06-22 22:59:28,2025-06-22 23:53:28,5.2,6.66
DEL0731,ORD0731,EMP0500,8984 Cedar Ln,Austin,TX,78701,queued,2026-01-21 08:56:49,2026-01-21 09:46:49,9.0,11.61
DEL0732,ORD0732,EMP0828,969 Highland Ave,Denver,CO,80202,queued,2026-01-23 14:21:42,2026-01-23 15:22:42,1.9,8.47
DEL0733,ORD0733,EMP0598,4226 Main St,Nashville,TN,37203,en_route,2025-06-29 09:44:26,2025-06-29 10:39:26,2.8,1.63
